Date,Geo Name,Geo Name County,Type,E,E-OTY#,E-OTY%,LF,LF-OTY#,LF-OTY%,Number of Records,Pmur,Pyur,U,U-Oty#,U-OTY%,UR,Ur-Oty#,UR-OTY%
14-Nov,Oklahoma,Oklahoma,State,1748785,29915,1.74038758,1822403,12721,0.70294118,1,4.2,5,73618,-17194,-18.93362111,4,-1,-20
14-Dec,Oklahoma,Oklahoma,State,1739591,36624,2.150599512,1809732,19326,1.079419975,1,4,4.9,70141,-17298,-19.78293439,3.9,-1,-20.40816327
15-Jan,Oklahoma,Oklahoma,State,1732478,42619,2.522044739,1812144,29564,1.65849499,1,3.9,5.2,79666,-13055,-14.07987403,4.4,-0.8,-15.38461539
15-Feb,Oklahoma,Oklahoma,State,1735754,46087,2.727578866,1815550,33418,1.875169741,1,4.4,5.2,79796,-12669,-13.70140053,4.4,-0.8,-15.38461539
15-Mar,Oklahoma,Oklahoma,State,1745990,43792,2.572673684,1821704,34549,1.933184307,1,4.4,4.8,75714,-9243,-10.87962146,4.2,-0.6,-12.5
15-Apr,Oklahoma,Oklahoma,State,1751155,46224,2.711194764,1824136,46966,2.642740987,1,4.2,4.1,72981,742,1.027146001,4,-0.1,-2.43902439
15-May,Oklahoma,Oklahoma,State,1749700,46908,2.754769813,1834923,50121,2.808210659,1,4,4.6,85223,3213,3.917814901,4.6,0,0
15-Jun,Oklahoma,Oklahoma,State,1758353,41849,2.438036847,1848564,45830,2.542249716,1,4.6,4.8,90211,3981,4.616722718,4.9,0.1,2.083333333
15-Jul,Oklahoma,Oklahoma,State,1753756,37852,2.205950916,1837899,39410,2.191283906,1,4.9,4.6,84143,1558,1.886541139,4.6,0,0
15-Aug,Oklahoma,Oklahoma,State,1745569,34138,1.994705016,1825746,35419,1.978353675,1,4.6,4.4,80177,1281,1.623656459,4.4,0,0
15-Sep,Oklahoma,Oklahoma,State,1750381,25787,1.495250476,1829281,28988,1.610182343,1,4.4,4.2,78900,3201,4.228589545,4.3,0.1,2.380952381
15-Oct,Oklahoma,Oklahoma,State,1758191,17252,0.990959476,1839867,23491,1.293289495,1,4.3,4.2,81676,6239,8.270477352,4.4,0.2,4.761904762
15-Nov,Oklahoma,Oklahoma,State,1763306,14521,0.830347927,1843631,21228,1.164835659,1,4.4,4,80325,6707,9.110543617,4.4,0.4,10
15-Dec,Oklahoma,Oklahoma,State,1750884,11293,0.649175582,1830851,21119,1.166968369,1,4.4,3.9,79967,9826,14.00892488,4.4,0.5,12.82051282
16-Jan,Oklahoma,Oklahoma,State,1737062,4584,0.264592104,1823136,10992,0.606574312,1,4.4,4.4,86074,6408,8.043581955,4.7,0.3,6.818181818
16-Feb,Oklahoma,Oklahoma,State,1739900,4146,0.238858732,1829351,13801,0.760155325,1,4.7,4.4,89451,9655,12.09960399,4.9,0.5,11.36363636
16-Mar,Oklahoma,Oklahoma,State,1746458,468,0.026804277,1833264,11560,0.63457071,1,4.9,4.2,86806,11092,14.6498666,4.7,0.5,11.90476191
16-Apr,Oklahoma,Oklahoma,State,1742683,-8472,-0.483794981,1824497,361,0.019790191,1,4.7,4,81814,8833,12.10315014,4.5,0.5,12.5
16-May,Oklahoma,Oklahoma,State,1734954,-14746,-0.842773047,1824173,-10750,-0.585855646,1,4.5,4.6,89219,3996,4.688875069,4.9,0.3,6.52173913
16-Jun,Oklahoma,Oklahoma,State,1741859,-16494,-0.938036902,1839900,-8664,-0.468688128,1,4.9,4.9,98041,7830,8.67965104,5.3,0.4,8.163265306
16-Jul,Oklahoma,Oklahoma,State,1739495,-14261,-0.813168993,1832445,-5454,-0.296751889,1,5.3,4.6,92950,8807,10.46670549,5.1,0.5,10.86956522
16-Aug,Oklahoma,Oklahoma,State,1732126,-13443,-0.770121376,1823863,-1883,-0.103135924,1,5.1,4.4,91737,11560,14.41809995,5,0.6,13.63636364
16-Sep,Oklahoma,Oklahoma,State,1740689,-9692,-0.553708021,1829634,353,0.019297199,1,5,4.3,88945,10045,12.73130545,4.9,0.6,13.95348837
16-Oct,Oklahoma,Oklahoma,State,1745812,-12379,-0.704075951,1833312,-6555,-0.356275753,1,4.9,4.4,87500,5824,7.130613644,4.8,0.4,9.090909091
16-Nov,Oklahoma,Oklahoma,State,1754312,-8994,-0.510064617,1837096,-6535,-0.354463556,1,4.8,4.4,82784,2459,3.061313414,4.5,0.1,2.272727273
16-Dec,Oklahoma,Oklahoma,State,1739974,-10910,-0.62311381,1822280,-8571,-0.468142956,1,4.5,4.4,82306,2339,2.924956545,4.5,0.1,2.272727273
17-Jan,Oklahoma,Oklahoma,State,1726856,-10206,-0.587543795,1814031,-9105,-0.499414196,1,4.5,4.7,87175,1101,1.27913191,4.8,0.1,2.127659574
17-Feb,Oklahoma,Oklahoma,State,1731976,-7924,-0.455428473,1818653,-10698,-0.584797559,1,4.8,4.9,86677,-2774,-3.101139171,4.8,-0.1,-2.040816327
17-Mar,Oklahoma,Oklahoma,State,1746911,453,0.025938213,1826509,-6755,-0.36846848,1,4.8,4.7,79598,-7208,-8.303573486,4.4,-0.3,-6.382978723
17-Apr,Oklahoma,Oklahoma,State,1749578,6895,0.395654287,1822182,-2315,-0.126884286,1,4.4,4.5,72604,-9210,-11.25724204,4,-0.5,-11.11111111
17-May,Oklahoma,Oklahoma,State,1744224,9270,0.534308114,1824733,560,0.030698843,1,4,4.9,80509,-8710,-9.762494536,4.4,-0.5,-10.20408163
17-Jun,Oklahoma,Oklahoma,State,1759519,17660,1.013859331,1845536,5636,0.306320996,1,4.4,5.3,86017,-12024,-12.26425679,4.7,-0.6,-11.32075472
17-Jul,Oklahoma,Oklahoma,State,1760233,20738,1.192185088,1839879,7434,0.405687483,1,4.7,5.1,79646,-13304,-14.31307154,4.3,-0.8,-15.68627451
17-Aug,Oklahoma,Oklahoma,State,1751651,19525,1.127227465,1830593,6730,0.368997013,1,4.3,5,78942,-12795,-13.9474803,4.3,-0.7,-14
17-Sep,Oklahoma,Oklahoma,State,1770883,30194,1.734600494,1846157,16523,0.90307679,1,4.3,4.9,75274,-13671,-15.37017258,4.1,-0.8,-16.32653061
17-Oct,Oklahoma,Oklahoma,State,1774620,28808,1.650120402,1848467,15155,0.826645983,1,4.1,4.8,73847,-13653,-15.60342857,4,-0.8,-16.66666667
17-Nov,Oklahoma,Oklahoma,State,1782409,28097,1.601596523,1854292,17196,0.936042537,1,4,4.5,71883,-10901,-13.16800348,3.9,-0.6,-13.33333333
17-Dec,Oklahoma,Oklahoma,State,1768388,28414,1.633012907,1840707,18427,1.011205742,1,3.9,4.5,72319,-9987,-12.1339878,3.9,-0.6,-13.33333333
18-Jan,Oklahoma,Oklahoma,State,1758372,31516,1.825050844,1833934,19903,1.097169784,1,3.9,4.8,75562,-11613,-13.32147978,4.1,-0.7,-14.58333333
18-Feb,Oklahoma,Oklahoma,State,1770675,38699,2.23438431,1844674,26021,1.430784212,1,4.1,4.8,73999,-12678,-14.62671758,4,-0.8,-16.66666667
18-Mar,Oklahoma,Oklahoma,State,1779668,32757,1.875138459,1847864,21355,1.169170259,1,4,4.4,68196,-11402,-14.32448052,3.7,-0.7,-15.90909091
18-Apr,Oklahoma,Oklahoma,State,1778337,28759,1.643767811,1839219,17037,0.934977955,1,3.7,4,60882,-11722,-16.14511597,3.3,-0.7,-17.5
18-May,Oklahoma,Oklahoma,State,1778975,34751,1.992347313,1843360,18627,1.02080688,1,3.3,4.4,64385,-16124,-20.02757456,3.5,-0.9,-20.45454546
18-Jun,Oklahoma,Oklahoma,State,1789748,30229,1.718026347,1858945,13409,0.72656399,1,3.5,4.7,69197,-16820,-19.55427416,3.7,-1,-21.27659575
18-Jul,Oklahoma,Oklahoma,State,1787941,27708,1.574109791,1849373,9494,0.516012194,1,3.7,4.3,61432,-18214,-22.86869397,3.3,-1,-23.25581395
18-Aug,Oklahoma,Oklahoma,State,1770760,19109,1.090913658,1828471,-2122,-0.115918721,1,3.3,4.3,57711,-21231,-26.89442882,3.2,-1.1,-25.58139535
18-Sep,Oklahoma,Oklahoma,State,1780763,9880,0.557913764,1834606,-11551,-0.625678098,1,3.2,4.1,53843,-21431,-28.47065388,2.9,-1.2,-29.26829268
18-Oct,Oklahoma,Oklahoma,State,1788400,13780,0.776504266,1844742,-3725,-0.201518339,1,2.9,4,56342,-17505,-23.70441589,3.1,-0.9,-22.5
18-Nov,Oklahoma,Oklahoma,State,1792102,9693,0.543814579,1845292,-9000,-0.48536045,1,3.1,3.9,53190,-18693,-26.00475773,2.9,-1,-25.64102564
18-Dec,Oklahoma,Oklahoma,State,1776693,8305,0.469636754,1831981,-8726,-0.474056979,1,2.9,3.9,55288,-17031,-23.54982785,3,-0.9,-23.07692308
19-Jan,Oklahoma,Oklahoma,State,1758556,184,0.010464225,1826684,-7250,-0.395325023,1,3,4.1,68128,-7434,-9.8382785,3.7,-0.4,-9.756097561
19-Feb,Oklahoma,Oklahoma,State,1770425,-250,-0.014118909,1834246,-10428,-0.565303138,1,3.7,4,63821,-10178,-13.75423992,3.5,-0.5,-12.5
19-Mar,Oklahoma,Oklahoma,State,1777744,-1924,-0.108110052,1837114,-10750,-0.58175277,1,3.5,3.7,59370,-8826,-12.94210804,3.2,-0.5,-13.51351351
19-Apr,Oklahoma,Oklahoma,State,1778121,-216,-0.012146179,1828940,-10279,-0.558878524,1,3.2,3.3,50819,-10063,-16.52869485,2.8,-0.5,-15.15151515
19-May,Oklahoma,Oklahoma,State,1777734,-1241,-0.069759271,1836265,-7095,-0.384894974,1,2.8,3.5,58531,-5854,-9.092179856,3.2,-0.3,-8.571428571
19-Jun,Oklahoma,Oklahoma,State,1789127,-621,-0.034697622,1854443,-4502,-0.242180377,1,3.2,3.7,65316,-3881,-5.608624651,3.5,-0.2,-5.405405405
19-Jul,Oklahoma,Oklahoma,State,1787908,-33,-0.001845698,1850754,1381,0.074673957,1,3.5,3.3,62846,1414,2.301731996,3.4,0.1,3.03030303
19-Aug,Oklahoma,Oklahoma,State,1776190,5430,0.306647993,1836797,8326,0.455353134,1,3.4,3.2,60607,2896,5.018107467,3.3,0.1,3.125
19-Sep,Oklahoma,Oklahoma,State,1786547,5784,0.324804592,1844419,9813,0.534883239,1,3.3,2.9,57872,4029,7.482866854,3.1,0.2,6.896551724
19-Oct,Oklahoma,Oklahoma,State,1792005,3605,0.201576828,1854653,9911,0.5372567,1,3.1,3.1,62648,6306,11.19236094,3.4,0.3,9.677419355
19-Nov,Oklahoma,Oklahoma,State,1792528,426,0.023770968,1852252,6960,0.377176078,1,3.4,2.9,59724,6534,12.28426396,3.2,0.3,10.34482759
19-Dec,Oklahoma,Oklahoma,State,1779729,3036,0.170879268,1837940,5959,0.325276299,1,3.2,3,58211,2923,5.286861525,3.2,0.2,6.666666667
20-Jan,Oklahoma,Oklahoma,State,1769810,11254,0.639956874,1829554,2870,0.157115297,1,3.2,3.7,59744,-8384,-12.30624706,3.3,-0.4,-10.81081081
20-Feb,Oklahoma,Oklahoma,State,1779908,9483,0.535634099,1835093,847,0.046177012,1,3.3,3.5,55185,-8636,-13.53159618,3,-0.5,-14.28571429
20-Mar,Oklahoma,Oklahoma,State,1773716,-4028,-0.226579305,1827638,-9476,-0.515809035,1,3,3.2,53922,-5448,-9.176351693,3,-0.2,-6.25
20-Apr,Oklahoma,Oklahoma,State,1514454,-263667,-14.82840594,1768046,-60894,-3.329469529,1,3,2.8,253592,202773,399.0102127,14.3,11.5,410.7142857
20-May,Oklahoma,Oklahoma,State,1590229,-187505,-10.54741598,1818696,-17569,-0.956779114,1,14.3,3.2,228467,169936,290.3350361,12.6,9.4,293.75
10-Dec,Oregon,Oregon,State,1787102,,,1984603,,,1,10.1,,197501,,,10,,
11-Jan,Oregon,Oregon,State,1769688,46354,2.689786194,1981882,26802,1.370890194,1,10,11.9,212194,-19552,-8.436823074,10.7,-1.2,-10.08403361
11-Feb,Oregon,Oregon,State,1777028,47631,2.754196983,1983970,21269,1.083659712,1,10.7,11.9,206942,-26362,-11.2994205,10.4,-1.5,-12.60504202
11-Mar,Oregon,Oregon,State,1785744,48516,2.792724962,1988437,17544,0.890154869,1,10.4,11.9,202693,-30972,-13.25487343,10.2,-1.7,-14.28571429
11-Apr,Oregon,Oregon,State,1799739,39356,2.235649856,1987782,9359,0.473053538,1,10.2,11,188043,-29997,-13.75756742,9.5,-1.5,-13.63636364
11-May,Oregon,Oregon,State,1804685,38731,2.193205486,1986081,14369,0.728757547,1,9.5,10.4,181396,-24362,-11.84012286,9.1,-1.3,-12.5
11-Jun,Oregon,Oregon,State,1814282,33062,1.856143542,2006993,13791,0.691901774,1,9.1,10.6,192711,-19271,-9.090866206,9.6,-1,-9.433962264
11-Jul,Oregon,Oregon,State,1819681,27218,1.518469279,2011143,11536,0.576913363,1,9.6,10.4,191462,-15682,-7.570578921,9.5,-0.9,-8.653846154
11-Aug,Oregon,Oregon,State,1824668,23918,1.328224351,2013118,6937,0.345781363,1,9.5,10.2,188450,-16981,-8.266035798,9.4,-0.8,-7.843137255
11-Sep,Oregon,Oregon,State,1821884,22896,1.272715549,1998566,6829,0.342866553,1,9.4,9.7,176682,-16067,-8.33571121,8.8,-0.9,-9.278350515
11-Oct,Oregon,Oregon,State,1819091,18207,1.011003485,1996287,2543,0.127548973,1,8.8,9.7,177196,-15664,-8.121953749,8.9,-0.8,-8.24742268
11-Nov,Oregon,Oregon,State,1816746,17542,0.974986716,1994158,-6427,-0.321256033,1,8.9,10.1,177412,-23969,-11.90231452,8.9,-1.2,-11.88118812
11-Dec,Oregon,Oregon,State,1798602,11500,0.643499923,1978254,-6349,-0.319912849,1,8.9,10,179652,-17849,-9.037422595,9.1,-0.9,-9
12-Jan,Oregon,Oregon,State,1769557,-131,-0.007402435,1962542,-19340,-0.975840136,1,9.1,10.7,192985,-19209,-9.052565106,9.8,-0.9,-8.411214953
12-Feb,Oregon,Oregon,State,1773917,-3111,-0.175067585,1967235,-16735,-0.843510739,1,9.8,10.4,193318,-13624,-6.583487161,9.8,-0.6,-5.769230769
12-Mar,Oregon,Oregon,State,1776050,-9694,-0.542854967,1965031,-23406,-1.177105435,1,9.8,10.2,188981,-13712,-6.76491048,9.6,-0.6,-5.882352941
12-Apr,Oregon,Oregon,State,1784859,-14880,-0.826786551,1958599,-29183,-1.468118737,1,9.6,9.5,173740,-14303,-7.606238999,8.9,-0.6,-6.315789474
12-May,Oregon,Oregon,State,1789296,-15389,-0.852724991,1953882,-32199,-1.621232971,1,8.9,9.1,164586,-16810,-9.267018016,8.4,-0.7,-7.692307692
12-Jun,Oregon,Oregon,State,1794715,-19567,-1.078498271,1969147,-37846,-1.885706627,1,8.4,9.6,174432,-18279,-9.485187664,8.9,-0.7,-7.291666667
12-Jul,Oregon,Oregon,State,1794876,-24805,-1.363151014,1971419,-39724,-1.9751952,1,8.9,9.5,176543,-14919,-7.792146745,9,-0.5,-5.263157895
12-Aug,Oregon,Oregon,State,1791673,-32995,-1.808274163,1961976,-51142,-2.540437272,1,9,9.4,170303,-18147,-9.629609976,8.7,-0.7,-7.446808511
12-Sep,Oregon,Oregon,State,1789832,-32052,-1.759277759,1944712,-53854,-2.694632051,1,8.7,8.8,154880,-21802,-12.33968373,8,-0.8,-9.090909091
12-Oct,Oregon,Oregon,State,1785694,-33397,-1.83591695,1944525,-51762,-2.592913744,1,8,8.9,158831,-18365,-10.36422944,8.2,-0.7,-7.865168539
12-Nov,Oregon,Oregon,State,1770250,-46496,-2.55930108,1930703,-63455,-3.182044753,1,8.2,8.9,160453,-16959,-9.559105359,8.3,-0.6,-6.741573034
12-Dec,Oregon,Oregon,State,1748763,-49839,-2.770985465,1911498,-66756,-3.374490839,1,8.3,9.1,162735,-16917,-9.416538641,8.5,-0.6,-6.593406593
13-Jan,Oregon,Oregon,State,1724394,-45163,-2.552220697,1902249,-60293,-3.072189028,1,8.5,9.8,177855,-15130,-7.839987564,9.3,-0.5,-5.102040816
13-Feb,Oregon,Oregon,State,1731039,-42878,-2.417136766,1901852,-65383,-3.323598858,1,9.3,9.8,170813,-22505,-11.64144053,9,-0.8,-8.163265306
13-Mar,Oregon,Oregon,State,1732224,-43826,-2.467610709,1896374,-68657,-3.49393979,1,9,9.6,164150,-24831,-13.13941613,8.7,-0.9,-9.375
13-Apr,Oregon,Oregon,State,1748735,-36124,-2.023913374,1898656,-59943,-3.060503962,1,8.7,8.9,149921,-23819,-13.70956602,7.9,-1,-11.23595506
13-May,Oregon,Oregon,State,1758394,-30902,-1.727047956,1902088,-51794,-2.650825382,1,7.9,8.4,143694,-20892,-12.69366775,7.6,-0.8,-9.523809524
13-Jun,Oregon,Oregon,State,1769869,-24846,-1.38439808,1924105,-45042,-2.287386366,1,7.6,8.9,154236,-20196,-11.5781508,8,-0.9,-10.11235955
13-Jul,Oregon,Oregon,State,1778020,-16856,-0.9391178,1931606,-39813,-2.019509805,1,8,9,153586,-22957,-13.00363084,8,-1,-11.11111111
13-Aug,Oregon,Oregon,State,1781003,-10670,-0.595532779,1927914,-34062,-1.736106864,1,8,8.7,146911,-23392,-13.73551846,7.6,-1.1,-12.64367816
13-Sep,Oregon,Oregon,State,1783982,-5850,-0.326846319,1918356,-26356,-1.355264944,1,7.6,8,134374,-20506,-13.23992769,7,-1,-12.5
13-Oct,Oregon,Oregon,State,1774678,-11016,-0.616903008,1912624,-31901,-1.640554891,1,7,8.2,137946,-20885,-13.14919632,7.2,-1,-12.19512195
13-Nov,Oregon,Oregon,State,1777925,7675,0.433554583,1915028,-15675,-0.811880439,1,7.2,8.3,137103,-23350,-14.5525481,7.2,-1.1,-13.25301205
13-Dec,Oregon,Oregon,State,1763356,14593,0.834475569,1897562,-13936,-0.72906171,1,7.2,8.5,134206,-28529,-17.53095523,7.1,-1.4,-16.47058824
14-Jan,Oregon,Oregon,State,1747625,23231,1.347197914,1894925,-7324,-0.385017945,1,7.1,9.3,147300,-30555,-17.17972506,7.8,-1.5,-16.12903226
14-Feb,Oregon,Oregon,State,1754291,23252,1.343239523,1905740,3888,0.204432311,1,7.8,9,151449,-19364,-11.3363737,7.9,-1.1,-12.22222222
14-Mar,Oregon,Oregon,State,1765038,32814,1.894327754,1912181,15807,0.83353811,1,7.9,8.7,147143,-17007,-10.36064575,7.7,-1,-11.49425287
14-Apr,Oregon,Oregon,State,1784396,35661,2.039245512,1913199,14543,0.765962871,1,7.7,7.9,128803,-21118,-14.08608534,6.7,-1.2,-15.18987342
14-May,Oregon,Oregon,State,1796181,37787,2.148949553,1921578,19490,1.024663423,1,6.7,7.6,125397,-18297,-12.73330828,6.5,-1.1,-14.47368421
14-Jun,Oregon,Oregon,State,1814173,44304,2.503236115,1946175,22070,1.147026799,1,6.5,8,132002,-22234,-14.41557094,6.8,-1.2,-15
14-Jul,Oregon,Oregon,State,1825400,47380,2.664761926,1963045,31439,1.627609357,1,6.8,8,137645,-15941,-10.37920123,7,-1,-12.5
14-Aug,Oregon,Oregon,State,1829421,48418,2.718580485,1962452,34538,1.791469951,1,7,7.6,133031,-13880,-9.447897026,6.8,-0.8,-10.52631579
14-Sep,Oregon,Oregon,State,1834387,50405,2.825420884,1954859,36503,1.902827212,1,6.8,7,120472,-13902,-10.34575141,6.2,-0.8,-11.42857143
14-Oct,Oregon,Oregon,State,1840817,66139,3.726816921,1961964,49340,2.579702022,1,6.2,7.2,121147,-16799,-12.17795369,6.2,-1,-13.88888889
14-Nov,Oregon,Oregon,State,1837169,59244,3.332199052,1957787,42759,2.232813306,1,6.2,7.2,120618,-16485,-12.02380692,6.2,-1,-13.88888889
14-Dec,Oregon,Oregon,State,1824109,60753,3.445305429,1936709,39147,2.063015596,1,6.2,7.1,112600,-21606,-16.09913119,5.8,-1.3,-18.30985916
15-Jan,Oregon,Oregon,State,1807365,59740,3.41835348,1929933,35008,1.847460981,1,5.8,7.8,122568,-24732,-16.79022403,6.4,-1.4,-17.94871795
15-Feb,Oregon,Oregon,State,1817129,62838,3.581959891,1937278,31538,1.654895211,1,6.4,7.9,120149,-31300,-20.66702322,6.2,-1.7,-21.51898734
15-Mar,Oregon,Oregon,State,1821974,56936,3.225766244,1940104,27923,1.460269713,1,6.2,7.7,118130,-29013,-19.71755367,6.1,-1.6,-20.77922078
15-Apr,Oregon,Oregon,State,1843393,58997,3.306272823,1951294,38095,1.991167673,1,6.1,6.7,107901,-20902,-16.22788289,5.5,-1.2,-17.91044776
15-May,Oregon,Oregon,State,1859061,62880,3.500760781,1967469,45891,2.388193454,1,5.5,6.5,108408,-16989,-13.54817101,5.5,-1,-15.38461539
15-Jun,Oregon,Oregon,State,1874317,60144,3.315229584,1989494,43319,2.225853276,1,5.5,6.8,115177,-16825,-12.746019,5.8,-1,-14.70588235
15-Jul,Oregon,Oregon,State,1883728,58328,3.195354443,2001729,38684,1.970611983,1,5.8,7,118001,-19644,-14.27149551,5.9,-1.1,-15.71428571
15-Aug,Oregon,Oregon,State,1891975,62554,3.419333221,2004515,42063,2.143390004,1,5.9,6.8,112540,-20491,-15.4031767,5.6,-1.2,-17.64705882
15-Sep,Oregon,Oregon,State,1896064,61677,3.362267613,1998511,43652,2.232999925,1,5.6,6.2,102447,-18025,-14.96198287,5.1,-1.1,-17.74193548
15-Oct,Oregon,Oregon,State,1904607,63790,3.465309153,2007804,45840,2.336434308,1,5.1,6.2,103197,-17950,-14.81671028,5.1,-1.1,-17.74193548
15-Nov,Oregon,Oregon,State,1907925,70756,3.851360436,2010436,52649,2.689209807,1,5.1,6.2,102511,-18107,-15.01185561,5.1,-1.1,-17.74193548
15-Dec,Oregon,Oregon,State,1901344,77235,4.234121974,2000144,63435,3.275401725,1,5.1,5.8,98800,-13800,-12.25577265,4.9,-0.9,-15.51724138
16-Jan,Oregon,Oregon,State,1889764,82399,4.559068036,1994803,64870,3.361256582,1,4.9,6.4,105039,-17529,-14.30144899,5.3,-1.1,-17.1875
