"state_fips","state_short","state","area","area_type","fips","period","year","employment","labor_force","unemployment"
"54","WV","West Virginia","Boone County","county",54005,"May",2019,7020,7410,380
"54","WV","West Virginia","Grant County","county",54023,"October",2019,5720,6000,280
"54","WV","West Virginia","Greenbrier County","county",54025,"October",2019,15580,16280,700
"54","WV","West Virginia","Hampshire County","county",54027,"October",2019,10630,11010,380
"54","WV","West Virginia","Hancock County","county",54029,"October",2019,12580,13270,690
"54","WV","West Virginia","Hardy County","county",54031,"October",2019,5590,5840,250
"54","WV","West Virginia","Harrison County","county",54033,"October",2019,33460,34940,1480
"54","WV","West Virginia","Jackson County","county",54035,"October",2019,12880,13500,620
"54","WV","West Virginia","Jefferson County","county",54037,"October",2019,29920,30790,870
"54","WV","West Virginia","Kanawha County","county",54039,"October",2019,79390,82920,3530
"54","WV","West Virginia","Lewis County","county",54041,"October",2019,6390,6850,460
"54","WV","West Virginia","Lincoln County","county",54043,"October",2019,6860,7300,440
"54","WV","West Virginia","Logan County","county",54045,"October",2019,10630,11290,660
"54","WV","West Virginia","Mcdowell County","county",54047,"October",2019,4090,4440,360
"54","WV","West Virginia","Marion County","county",54049,"October",2019,24690,25940,1250
"54","WV","West Virginia","Marshall County","county",54051,"October",2019,13600,14460,860
"54","WV","West Virginia","Mason County","county",54053,"October",2019,9860,10440,570
"54","WV","West Virginia","Mercer County","county",54055,"October",2019,20280,21400,1120
"54","WV","West Virginia","Mineral County","county",54057,"October",2019,12170,12920,750
"54","WV","West Virginia","Mingo County","county",54059,"October",2019,6520,6990,470
"54","WV","West Virginia","Monongalia County","county",54061,"October",2019,54280,56170,1890
"54","WV","West Virginia","Monroe County","county",54063,"October",2019,5830,6060,230
"54","WV","West Virginia","Morgan County","county",54065,"October",2019,8020,8300,290
"54","WV","West Virginia","Nicholas County","county",54067,"October",2019,9080,9650,570
"54","WV","West Virginia","Ohio County","county",54069,"October",2019,20770,21760,1000
"54","WV","West Virginia","Pendleton County","county",54071,"October",2019,3670,3780,110
"54","WV","West Virginia","Pleasants County","county",54073,"October",2019,2760,2960,200
"54","WV","West Virginia","Pocahontas County","county",54075,"October",2019,3510,3690,190
"54","WV","West Virginia","Preston County","county",54077,"October",2019,15360,15980,620
"54","WV","West Virginia","Barbour County","county",54001,"November",2019,6970,7380,410
"54","WV","West Virginia","Berkeley County","county",54003,"November",2019,58440,60230,1790
"54","WV","West Virginia","Boone County","county",54005,"November",2019,7030,7460,430
"54","WV","West Virginia","Fayette County","county",54019,"November",2019,15290,16260,960
"54","WV","West Virginia","Gilmer County","county",54021,"November",2019,2290,2470,180
"54","WV","West Virginia","Grant County","county",54023,"November",2019,5600,5920,320
"54","WV","West Virginia","Greenbrier County","county",54025,"November",2019,14980,15660,680
"54","WV","West Virginia","Hampshire County","county",54027,"November",2019,10410,10760,350
"54","WV","West Virginia","Hancock County","county",54029,"November",2019,12470,13140,670
"54","WV","West Virginia","Hardy County","county",54031,"November",2019,5470,5730,260
"54","WV","West Virginia","Harrison County","county",54033,"November",2019,33370,34970,1590
"54","WV","West Virginia","Jackson County","county",54035,"November",2019,12690,13370,680
"54","WV","West Virginia","Jefferson County","county",54037,"November",2019,29540,30380,840
"54","WV","West Virginia","Kanawha County","county",54039,"November",2019,78610,82200,3590
"54","WV","West Virginia","Lewis County","county",54041,"November",2019,6240,6740,490
"54","WV","West Virginia","Lincoln County","county",54043,"November",2019,6840,7300,460
"54","WV","West Virginia","Logan County","county",54045,"November",2019,10590,11300,710
"54","WV","West Virginia","Mcdowell County","county",54047,"November",2019,4090,4470,380
"54","WV","West Virginia","Marion County","county",54049,"November",2019,24630,25920,1290
"54","WV","West Virginia","Marshall County","county",54051,"November",2019,13530,14430,900
"54","WV","West Virginia","Mason County","county",54053,"November",2019,9730,10280,550
"54","WV","West Virginia","Mercer County","county",54055,"November",2019,20260,21360,1100
"54","WV","West Virginia","Mineral County","county",54057,"November",2019,11990,12720,730
"54","WV","West Virginia","Mingo County","county",54059,"November",2019,6470,7000,530
"54","WV","West Virginia","Monongalia County","county",54061,"November",2019,54020,55860,1840
"54","WV","West Virginia","Monroe County","county",54063,"November",2019,5680,5920,240
"54","WV","West Virginia","Morgan County","county",54065,"November",2019,7880,8160,280
"54","WV","West Virginia","Nicholas County","county",54067,"November",2019,8960,9620,670
"54","WV","West Virginia","Ohio County","county",54069,"November",2019,20670,21690,1020
