Alaska Labor Force -- All Areas, Not Seasonally Adjusted,,,,,,,,,
,,,,,,,,,,
Area Name,Area Type,Area Code,Year,Month,period,Preliminary if value is 1,Labor Force,Employment,Unemployment,Unemployment Rate
City and Borough of Juneau,4,110,1996,April,4,0,16690,15790,900,5.4
City and Borough of Juneau,4,110,1996,May,5,0,17324,16445,879,5.1
City and Borough of Juneau,4,110,1996,June,6,0,17603,16645,958,5.4
City and Borough of Juneau,4,110,1996,July,7,0,18672,17694,978,5.2
City and Borough of Juneau,4,110,1996,August,8,0,18634,17697,937,5
City and Borough of Juneau,4,110,1996,September,9,0,17941,17027,914,5.1
City and Borough of Juneau,4,110,1996,October,10,0,17016,15960,1056,6.2
City and Borough of Juneau,4,110,1996,November,11,0,16558,15474,1084,6.5
City and Borough of Juneau,4,110,1996,December,12,0,16374,15312,1062,6.5
City and Borough of Juneau,4,110,1996,Annual,0,0,17087,16065,1022,6
City and Borough of Juneau,4,110,1997,January,1,0,16347,15146,1201,7.3
City and Borough of Juneau,4,110,1997,February,2,0,16450,15209,1241,7.5
City and Borough of Juneau,4,110,1997,March,3,0,16821,15594,1227,7.3
City and Borough of Juneau,4,110,1997,April,4,0,16874,15909,965,5.7
City and Borough of Juneau,4,110,1997,May,5,0,17531,16695,836,4.8
City and Borough of Juneau,4,110,1997,June,6,0,17943,17063,880,4.9
City and Borough of Juneau,4,110,1997,July,7,0,18695,17801,894,4.8
City and Borough of Juneau,4,110,1997,August,8,0,18827,17990,837,4.4
City and Borough of Juneau,4,110,1997,September,9,0,18181,17331,850,4.7
City and Borough of Juneau,4,110,1997,October,10,0,17136,16137,999,5.8
City and Borough of Juneau,4,110,1997,November,11,0,16740,15796,944,5.6
City and Borough of Juneau,4,110,1997,December,12,0,16511,15517,994,6
City and Borough of Juneau,4,110,1997,Annual,0,0,17338,16349,989,5.7
City and Borough of Juneau,4,110,1998,January,1,0,15830,14784,1046,6.6
City and Borough of Juneau,4,110,1998,February,2,0,15953,14836,1117,7
City and Borough of Juneau,4,110,1998,March,3,0,16306,15227,1079,6.6
City and Borough of Juneau,4,110,1998,April,4,0,16427,15542,885,5.4
City and Borough of Juneau,4,110,1998,May,5,0,17127,16277,850,5
City and Borough of Juneau,4,110,1998,June,6,0,17552,16537,1015,5.8
City and Borough of Juneau,4,110,1998,July,7,0,18316,17439,877,4.8
City and Borough of Juneau,4,110,1998,August,8,0,18475,17585,890,4.8
City and Borough of Juneau,4,110,1998,September,9,0,17720,16810,910,5.1
City and Borough of Juneau,4,110,1998,October,10,0,16864,15881,983,5.8
City and Borough of Juneau,4,110,1998,November,11,0,16637,15649,988,5.9
City and Borough of Juneau,4,110,1998,December,12,0,16195,15276,919,5.7
City and Borough of Juneau,4,110,1998,Annual,0,0,16950,15987,963,5.7
City and Borough of Juneau,4,110,1999,January,1,0,15825,14829,996,6.3
City and Borough of Juneau,4,110,1999,February,2,0,15978,14957,1021,6.4
City and Borough of Juneau,4,110,1999,March,3,0,16126,15118,1008,6.3
City and Borough of Juneau,4,110,1999,April,4,0,16520,15667,853,5.2
City and Borough of Juneau,4,110,1999,May,5,0,17402,16628,774,4.4
City and Borough of Juneau,4,110,1999,June,6,0,17951,17058,893,5
City and Borough of Juneau,4,110,1999,July,7,0,18895,18045,850,4.5
City and Borough of Juneau,4,110,1999,August,8,0,18654,17851,803,4.3
City and Borough of Juneau,4,110,1999,September,9,0,18272,17449,823,4.5
City and Borough of Juneau,4,110,1999,October,10,0,17112,16277,835,4.9
City and Borough of Juneau,4,110,1999,November,11,0,16671,15891,780,4.7
City and Borough of Juneau,4,110,1999,December,12,0,16392,15625,767,4.7
City and Borough of Juneau,4,110,1999,Annual,0,0,17150,16283,867,5.1
City and Borough of Juneau,4,110,2000,January,1,0,17929,16971,958,5.3
City and Borough of Juneau,4,110,2000,February,2,0,17971,16956,1015,5.6
City and Borough of Juneau,4,110,2000,March,3,0,17941,16988,953,5.3
City and Borough of Juneau,4,110,2000,April,4,0,17911,17069,842,4.7
City and Borough of Juneau,4,110,2000,May,5,0,18303,17485,818,4.5
City and Borough of Juneau,4,110,2000,June,6,0,18665,17803,862,4.6
City and Borough of Juneau,4,110,2000,July,7,0,18712,17949,763,4.1
City and Borough of Juneau,4,110,2000,August,8,0,18147,17418,729,4
City and Borough of Juneau,4,110,2000,September,9,0,17809,17076,733,4.1
City and Borough of Juneau,4,110,2000,October,10,0,17582,16785,797,4.5
City and Borough of Juneau,4,110,2000,November,11,0,17610,16789,821,4.7
City and Borough of Juneau,4,110,2000,December,12,0,17676,16840,836,4.7
City and Borough of Juneau,4,110,2000,Annual,0,0,18021,17177,844,4.7
City and Borough of Juneau,4,110,2001,January,1,0,17686,16722,964,5.5
City and Borough of Juneau,4,110,2001,February,2,0,17666,16691,975,5.5
City and Borough of Juneau,4,110,2001,March,3,0,17697,16778,919,5.2
City and Borough of Juneau,4,110,2001,April,4,0,17657,16805,852,4.8
City and Borough of Juneau,4,110,2001,May,5,0,18091,17282,809,4.5
City and Borough of Juneau,4,110,2001,June,6,0,18322,17458,864,4.7
City and Borough of Juneau,4,110,2001,July,7,0,18694,17918,776,4.2
City and Borough of Juneau,4,110,2001,August,8,0,18397,17682,715,3.9
City and Borough of Juneau,4,110,2001,September,9,0,18000,17233,767,4.3
City and Borough of Juneau,4,110,2001,October,10,0,17868,17023,845,4.7
City and Borough of Juneau,4,110,2001,November,11,0,17734,16870,864,4.9
City and Borough of Juneau,4,110,2001,December,12,0,18023,17100,923,5.1
City and Borough of Juneau,4,110,2001,Annual,0,0,17986,17130,856,4.8
City and Borough of Juneau,4,110,2002,January,1,0,17785,16721,1064,6
City and Borough of Juneau,4,110,2002,February,2,0,17813,16690,1123,6.3
City and Borough of Juneau,4,110,2002,March,3,0,17749,16658,1091,6.1
City and Borough of Juneau,4,110,2002,April,4,0,17966,16965,1001,5.6
City and Borough of Juneau,4,110,2002,May,5,0,18350,17406,944,5.1
City and Borough of Juneau,4,110,2002,June,6,0,18284,17246,1038,5.7
City and Borough of Juneau,4,110,2002,July,7,0,18703,17766,937,5
City and Borough of Juneau,4,110,2002,August,8,0,18314,17447,867,4.7
City and Borough of Juneau,4,110,2002,September,9,0,17836,16975,861,4.8
City and Borough of Juneau,4,110,2002,October,10,0,17555,16625,930,5.3
City and Borough of Juneau,4,110,2002,November,11,0,17595,16637,958,5.4
City and Borough of Juneau,4,110,2002,December,12,0,17604,16615,989,5.6
City and Borough of Juneau,4,110,2002,Annual,0,0,17963,16979,984,5.5
City and Borough of Juneau,4,110,2003,January,1,0,17665,16531,1134,6.4
City and Borough of Juneau,4,110,2003,February,2,0,17781,16609,1172,6.6
City and Borough of Juneau,4,110,2003,March,3,0,17869,16752,1117,6.3
City and Borough of Juneau,4,110,2003,April,4,0,17957,16909,1048,5.8
City and Borough of Juneau,4,110,2003,May,5,0,18385,17380,1005,5.5
City and Borough of Juneau,4,110,2003,June,6,0,18894,17802,1092,5.8
City and Borough of Juneau,4,110,2003,July,7,0,18848,17854,994,5.3
City and Borough of Juneau,4,110,2003,August,8,0,18409,17472,937,5.1
City and Borough of Juneau,4,110,2003,September,9,0,18110,17170,940,5.2
City and Borough of Juneau,4,110,2003,October,10,0,17601,16602,999,5.7
City and Borough of Juneau,4,110,2003,November,11,0,17665,16569,1096,6.2
City and Borough of Juneau,4,110,2003,December,12,0,17518,16413,1105,6.3
City and Borough of Juneau,4,110,2003,Annual,0,0,18058,17005,1053,5.8
City and Borough of Juneau,4,110,2004,January,1,0,17780,16552,1228,6.9
City and Borough of Juneau,4,110,2004,February,2,0,17791,16543,1248,7
City and Borough of Juneau,4,110,2004,March,3,0,17766,16592,1174,6.6
City and Borough of Juneau,4,110,2004,April,4,0,17759,16755,1004,5.7
City and Borough of Juneau,4,110,2004,May,5,0,18201,17216,985,5.4
City and Borough of Juneau,4,110,2004,June,6,0,18366,17297,1069,5.8
City and Borough of Juneau,4,110,2004,July,7,0,18582,17633,949,5.1
City and Borough of Juneau,4,110,2004,August,8,0,18062,17151,911,5
City and Borough of Juneau,4,110,2004,September,9,0,17808,16864,944,5.3
City and Borough of Juneau,4,110,2004,October,10,0,17557,16544,1013,5.8
City and Borough of Juneau,4,110,2004,November,11,0,17671,16636,1035,5.9
City and Borough of Juneau,4,110,2004,December,12,0,17843,16798,1045,5.9
City and Borough of Juneau,4,110,2004,Annual,0,0,17932,16882,1050,5.9
City and Borough of Juneau,4,110,2005,January,1,0,17847,16693,1154,6.5
City and Borough of Juneau,4,110,2005,February,2,0,17939,16763,1176,6.6
City and Borough of Juneau,4,110,2005,March,3,0,18122,17024,1098,6.1
City and Borough of Juneau,4,110,2005,April,4,0,18254,17308,946,5.2
City and Borough of Juneau,4,110,2005,May,5,0,18888,17970,918,4.9
City and Borough of Juneau,4,110,2005,June,6,0,18758,17774,984,5.2
City and Borough of Juneau,4,110,2005,July,7,0,19086,18180,906,4.7
City and Borough of Juneau,4,110,2005,August,8,0,18803,17957,846,4.5
City and Borough of Juneau,4,110,2005,September,9,0,18305,17463,842,4.6
City and Borough of Juneau,4,110,2005,October,10,0,18091,17170,921,5.1
City and Borough of Juneau,4,110,2005,November,11,0,17979,17015,964,5.4
City and Borough of Juneau,4,110,2005,December,12,0,18123,17126,997,5.5
City and Borough of Juneau,4,110,2005,Annual,0,0,18349,17370,979,5.3
City and Borough of Juneau,4,110,2006,January,1,0,18188,17081,1107,6.1
City and Borough of Juneau,4,110,2006,February,2,0,18395,17285,1110,6
City and Borough of Juneau,4,110,2006,March,3,0,18223,17203,1020,5.6
City and Borough of Juneau,4,110,2006,April,4,0,18608,17696,912,4.9
City and Borough of Juneau,4,110,2006,May,5,0,19017,18163,854,4.5
City and Borough of Juneau,4,110,2006,June,6,0,18806,17897,909,4.8
City and Borough of Juneau,4,110,2006,July,7,0,19191,18373,818,4.3
City and Borough of Juneau,4,110,2006,August,8,0,18755,18000,755,4
City and Borough of Juneau,4,110,2006,September,9,0,18565,17776,789,4.2
City and Borough of Juneau,4,110,2006,October,10,0,18283,17461,822,4.5
City and Borough of Juneau,4,110,2006,November,11,0,18252,17401,851,4.7
City and Borough of Juneau,4,110,2006,December,12,0,18244,17398,846,4.6
City and Borough of Juneau,4,110,2006,Annual,0,0,18544,17645,899,4.8
City and Borough of Juneau,4,110,2007,January,1,0,18254,17275,979,5.4
City and Borough of Juneau,4,110,2007,February,2,0,18248,17295,953,5.2
City and Borough of Juneau,4,110,2007,March,3,0,18265,17370,895,4.9
City and Borough of Juneau,4,110,2007,April,4,0,18435,17607,828,4.5
City and Borough of Juneau,4,110,2007,May,5,0,19093,18323,770,4
City and Borough of Juneau,4,110,2007,June,6,0,18768,17919,849,4.5
City and Borough of Juneau,4,110,2007,July,7,0,19009,18261,748,3.9
City and Borough of Juneau,4,110,2007,August,8,0,18639,17918,721,3.9
City and Borough of Juneau,4,110,2007,September,9,0,18491,17715,776,4.2
City and Borough of Juneau,4,110,2007,October,10,0,18120,17315,805,4.4
City and Borough of Juneau,4,110,2007,November,11,0,18158,17326,832,4.6
City and Borough of Juneau,4,110,2007,December,12,0,18025,17185,840,4.7
City and Borough of Juneau,4,110,2007,Annual,0,0,18459,17626,833,4.5
City and Borough of Juneau,4,110,2008,January,1,0,18397,17435,962,5.2
City and Borough of Juneau,4,110,2008,February,2,0,18494,17516,978,5.3
City and Borough of Juneau,4,110,2008,March,3,0,18564,17628,936,5
City and Borough of Juneau,4,110,2008,April,4,0,18740,17860,880,4.7
City and Borough of Juneau,4,110,2008,May,5,0,19268,18407,861,4.5
City and Borough of Juneau,4,110,2008,June,6,0,19452,18533,919,4.7
City and Borough of Juneau,4,110,2008,July,7,0,19898,19088,810,4.1
City and Borough of Juneau,4,110,2008,August,8,0,19387,18597,790,4.1
City and Borough of Juneau,4,110,2008,September,9,0,18871,18061,810,4.3
City and Borough of Juneau,4,110,2008,October,10,0,18198,17289,909,5
City and Borough of Juneau,4,110,2008,November,11,0,18022,17046,976,5.4
City and Borough of Juneau,4,110,2008,December,12,0,18124,17126,998,5.5
City and Borough of Juneau,4,110,2008,Annual,0,0,18784,17882,902,4.8
City and Borough of Juneau,4,110,2009,January,1,0,18090,16955,1135,6.3
City and Borough of Juneau,4,110,2009,February,2,0,18142,16947,1195,6.6
City and Borough of Juneau,4,110,2009,March,3,0,18132,16929,1203,6.6
City and Borough of Juneau,4,110,2009,April,4,0,18413,17321,1092,5.9
City and Borough of Juneau,4,110,2009,May,5,0,18724,17671,1053,5.6
City and Borough of Juneau,4,110,2009,June,6,0,18775,17652,1123,6
City and Borough of Juneau,4,110,2009,July,7,0,19019,18015,1004,5.3
City and Borough of Juneau,4,110,2009,August,8,0,18520,17557,963,5.2
City and Borough of Juneau,4,110,2009,September,9,0,18408,17399,1009,5.5
City and Borough of Juneau,4,110,2009,October,10,0,18201,17120,1081,5.9
City and Borough of Juneau,4,110,2009,November,11,0,18111,17018,1093,6
City and Borough of Juneau,4,110,2009,December,12,0,18179,17118,1061,5.8
City and Borough of Juneau,4,110,2009,Annual,0,0,18393,17309,1084,5.9
City and Borough of Juneau,4,110,2010,January,1,0,17675,16459,1216,6.9
City and Borough of Juneau,4,110,2010,February,2,0,17705,16481,1224,6.9
City and Borough of Juneau,4,110,2010,March,3,0,17685,16519,1166,6.6
City and Borough of Juneau,4,110,2010,April,4,0,17838,16777,1061,5.9
City and Borough of Juneau,4,110,2010,May,5,0,18364,17336,1028,5.6
City and Borough of Juneau,4,110,2010,June,6,0,18125,17073,1052,5.8
City and Borough of Juneau,4,110,2010,July,7,0,18362,17390,972,5.3
City and Borough of Juneau,4,110,2010,August,8,0,18079,17144,935,5.2
City and Borough of Juneau,4,110,2010,September,9,0,18013,17086,927,5.1
City and Borough of Juneau,4,110,2010,October,10,0,17568,16567,1001,5.7
City and Borough of Juneau,4,110,2010,November,11,0,17665,16629,1036,5.9
City and Borough of Juneau,4,110,2010,December,12,0,17759,16719,1040,5.9
City and Borough of Juneau,4,110,2010,Annual,0,0,17903,16848,1055,5.9
City and Borough of Juneau,4,110,2011,January,1,0,17871,16731,1140,6.4
City and Borough of Juneau,4,110,2011,February,2,0,17724,16562,1162,6.6
City and Borough of Juneau,4,110,2011,March,3,0,17884,16765,1119,6.3
City and Borough of Juneau,4,110,2011,April,4,0,17903,16887,1016,5.7
City and Borough of Juneau,4,110,2011,May,5,0,18502,17529,973,5.3
City and Borough of Juneau,4,110,2011,June,6,0,18223,17215,1008,5.5
City and Borough of Juneau,4,110,2011,July,7,0,18219,17313,906,5
City and Borough of Juneau,4,110,2011,August,8,0,18013,17144,869,4.8
City and Borough of Juneau,4,110,2011,September,9,0,17876,17009,867,4.9
City and Borough of Juneau,4,110,2011,October,10,0,17552,16606,946,5.4
City and Borough of Juneau,4,110,2011,November,11,0,17494,16528,966,5.5
City and Borough of Juneau,4,110,2011,December,12,0,17624,16666,958,5.4
City and Borough of Juneau,4,110,2011,Annual,0,0,17907,16913,994,5.6
City and Borough of Juneau,4,110,2012,January,1,0,17667,16625,1042,5.9
City and Borough of Juneau,4,110,2012,February,2,0,17606,16552,1054,6
City and Borough of Juneau,4,110,2012,March,3,0,17647,16640,1007,5.7
City and Borough of Juneau,4,110,2012,April,4,0,17751,16822,929,5.2
City and Borough of Juneau,4,110,2012,May,5,0,18334,17451,883,4.8
City and Borough of Juneau,4,110,2012,June,6,0,18484,17549,935,5.1
City and Borough of Juneau,4,110,2012,July,7,0,18686,17822,864,4.6
City and Borough of Juneau,4,110,2012,August,8,0,18249,17451,798,4.4
City and Borough of Juneau,4,110,2012,September,9,0,18101,17314,787,4.3
City and Borough of Juneau,4,110,2012,October,10,0,17478,16629,849,4.9
City and Borough of Juneau,4,110,2012,November,11,0,17468,16576,892,5.1
City and Borough of Juneau,4,110,2012,December,12,0,17376,16459,917,5.3
City and Borough of Juneau,4,110,2012,Annual,0,0,17904,16991,913,5.1
City and Borough of Juneau,4,110,2013,January,1,0,17365,16318,1047,6
City and Borough of Juneau,4,110,2013,February,2,0,17357,16332,1025,5.9
City and Borough of Juneau,4,110,2013,March,3,0,17376,16417,959,5.5
City and Borough of Juneau,4,110,2013,April,4,0,17444,16548,896,5.1
City and Borough of Juneau,4,110,2013,May,5,0,18088,17248,840,4.6
City and Borough of Juneau,4,110,2013,June,6,0,18254,17345,909,5
City and Borough of Juneau,4,110,2013,July,7,0,18252,17438,814,4.5
City and Borough of Juneau,4,110,2013,August,8,0,18227,17446,781,4.3
City and Borough of Juneau,4,110,2013,September,9,0,17715,16925,790,4.5
City and Borough of Juneau,4,110,2013,October,10,0,17053,16224,829,4.9
City and Borough of Juneau,4,110,2013,November,11,0,16988,16099,889,5.2
City and Borough of Juneau,4,110,2013,December,12,0,16954,16084,870,5.1
City and Borough of Juneau,4,110,2013,Annual,0,0,17589,16702,887,5
City and Borough of Juneau,4,110,2014,January,1,0,16964,15965,999,5.9
City and Borough of Juneau,4,110,2014,February,2,0,17060,16038,1022,6
City and Borough of Juneau,4,110,2014,March,3,0,17020,16029,991,5.8
City and Borough of Juneau,4,110,2014,April,4,0,17248,16339,909,5.3
City and Borough of Juneau,4,110,2014,May,5,0,17893,17049,844,4.7
City and Borough of Juneau,4,110,2014,June,6,0,18047,17137,910,5
City and Borough of Juneau,4,110,2014,July,7,0,18151,17325,826,4.6
City and Borough of Juneau,4,110,2014,August,8,0,18184,17404,780,4.3
City and Borough of Juneau,4,110,2014,September,9,0,17678,16902,776,4.4
City and Borough of Juneau,4,110,2014,October,10,0,17110,16300,810,4.7
City and Borough of Juneau,4,110,2014,November,11,0,17068,16211,857,5
City and Borough of Juneau,4,110,2014,December,12,0,17092,16236,856,5
City and Borough of Juneau,4,110,2014,Annual,0,0,17460,16578,882,5.1
City and Borough of Juneau,4,110,2015,January,1,0,16875,15949,926,5.5
City and Borough of Juneau,4,110,2015,February,2,0,16892,15971,921,5.5
City and Borough of Juneau,4,110,2015,March,3,0,16814,15932,882,5.2
City and Borough of Juneau,4,110,2015,April,4,0,17008,16195,813,4.8
City and Borough of Juneau,4,110,2015,May,5,0,17631,16863,768,4.4
City and Borough of Juneau,4,110,2015,June,6,0,17605,16774,831,4.7
City and Borough of Juneau,4,110,2015,July,7,0,17636,16895,741,4.2
City and Borough of Juneau,4,110,2015,August,8,0,17669,16971,698,4
City and Borough of Juneau,4,110,2015,September,9,0,17312,16604,708,4.1
City and Borough of Juneau,4,110,2015,October,10,0,16558,15801,757,4.6
City and Borough of Juneau,4,110,2015,November,11,0,16580,15762,818,4.9
City and Borough of Juneau,4,110,2015,December,12,0,16498,15693,805,4.9
City and Borough of Juneau,4,110,2015,Annual,0,0,17090,16284,806,4.7
City and Borough of Juneau,4,110,2016,January,1,0,16794,15923,871,5.2
City and Borough of Juneau,4,110,2016,February,2,0,16782,15898,884,5.3
City and Borough of Juneau,4,110,2016,March,3,0,16886,16058,828,4.9
City and Borough of Juneau,4,110,2016,April,4,0,17176,16416,760,4.4
City and Borough of Juneau,4,110,2016,May,5,0,17923,17168,755,4.2
City and Borough of Juneau,4,110,2016,June,6,0,17819,17042,777,4.4
City and Borough of Juneau,4,110,2016,July,7,0,17976,17275,701,3.9
City and Borough of Juneau,4,110,2016,August,8,0,18114,17460,654,3.6
City and Borough of Juneau,4,110,2016,September,9,0,17574,16834,740,4.2
City and Borough of Juneau,4,110,2016,October,10,0,17093,16345,748,4.4
City and Borough of Juneau,4,110,2016,November,11,0,16879,16089,790,4.7
City and Borough of Juneau,4,110,2016,December,12,0,16765,15966,799,4.8
City and Borough of Juneau,4,110,2016,Annual,0,0,17316,16540,776,4.5
City and Borough of Juneau,4,110,2017,January,1,0,16764,15856,908,5.4
City and Borough of Juneau,4,110,2017,February,2,0,16726,15831,895,5.4
City and Borough of Juneau,4,110,2017,March,3,0,16740,15879,861,5.1
City and Borough of Juneau,4,110,2017,April,4,0,17023,16241,782,4.6
City and Borough of Juneau,4,110,2017,May,5,0,17977,17244,733,4.1
City and Borough of Juneau,4,110,2017,June,6,0,17597,16806,791,4.5
City and Borough of Juneau,4,110,2017,July,7,0,17841,17081,760,4.3
City and Borough of Juneau,4,110,2017,August,8,0,17957,17258,699,3.9
City and Borough of Juneau,4,110,2017,September,9,0,17527,16782,745,4.3
City and Borough of Juneau,4,110,2017,October,10,0,16940,16196,744,4.4
City and Borough of Juneau,4,110,2017,November,11,0,16801,16021,780,4.6
City and Borough of Juneau,4,110,2017,December,12,0,16605,15813,792,4.8
City and Borough of Juneau,4,110,2017,Annual,0,0,17208,16417,791,4.6
City and Borough of Juneau,4,110,2018,January,1,0,16586,15752,834,5
City and Borough of Juneau,4,110,2018,February,2,0,16497,15683,814,4.9
City and Borough of Juneau,4,110,2018,March,3,0,16568,15772,796,4.8
