"state_fips","state_short","state","area","area_type","fips","period","year","employment","labor_force","unemployment"
"44","RI","Rhode Island","West Warwick","city",NA,"February",2020,15602,16296,694
"44","RI","Rhode Island","West Warwick","city",NA,"March",2020,15505,16409,904
"44","RI","Rhode Island","West Warwick","city",NA,"April",2020,12539,15693,3154
"44","RI","Rhode Island","West Warwick","city",NA,"May",2020,12701,15466,2765
"44","RI","Rhode Island","Westerly","city",NA,"January",2020,10672,11210,538
"44","RI","Rhode Island","Westerly","city",NA,"February",2020,10642,11155,513
"44","RI","Rhode Island","Westerly","city",NA,"March",2020,10601,11218,617
"44","RI","Rhode Island","Westerly","city",NA,"April",2020,7758,10255,2497
"44","RI","Rhode Island","Westerly","city",NA,"May",2020,7897,9975,2078
"44","RI","Rhode Island","Woonsocket","city",NA,"January",2020,18087,19046,959
"44","RI","Rhode Island","Woonsocket","city",NA,"February",2020,18191,19145,954
"44","RI","Rhode Island","Woonsocket","city",NA,"March",2020,18077,19363,1286
"44","RI","Rhode Island","Woonsocket","city",NA,"April",2020,14619,18366,3747
"44","RI","Rhode Island","Woonsocket","city",NA,"May",2020,14809,18363,3554
"44","RI","Rhode Island","Bristol County","county",44001,"January",2020,25123,26011,888
"44","RI","Rhode Island","Bristol County","county",44001,"February",2020,25268,26120,852
"44","RI","Rhode Island","Bristol County","county",44001,"March",2020,25110,26182,1072
"44","RI","Rhode Island","Bristol County","county",44001,"April",2020,20307,23759,3452
"44","RI","Rhode Island","Bristol County","county",44001,"May",2020,20570,23481,2911
"44","RI","Rhode Island","Kent County","county",44003,"January",2020,87458,90878,3420
"44","RI","Rhode Island","Kent County","county",44003,"February",2020,87961,91302,3341
"44","RI","Rhode Island","Kent County","county",44003,"March",2020,87412,91626,4214
"44","RI","Rhode Island","Kent County","county",44003,"April",2020,70691,86280,15589
"44","RI","Rhode Island","Kent County","county",44003,"May",2020,71607,84909,13302
"44","RI","Rhode Island","Newport County","county",44005,"January",2020,42729,44548,1819
"44","RI","Rhode Island","Newport County","county",44005,"February",2020,42976,44698,1722
