"state_fips","state_short","state","area","area_type","fips","period","year","employment","labor_force","unemployment"
"09","CT","Connecticut","Derby city/town","city",NA,"Feb","2020",6338,6678,340
"09","CT","Connecticut","Derby city/town","city",NA,"Mar","2020",6421,6725,304
"09","CT","Connecticut","Derby city/town","city",NA,"Apr","2020",5527,6143,616
"09","CT","Connecticut","Derby city/town","city",NA,"May","2020",5475,6179,704
"09","CT","Connecticut","Durham town","city",NA,"Jan","2020",4229,4368,139
"09","CT","Connecticut","Durham town","city",NA,"Feb","2020",4249,4387,138
"09","CT","Connecticut","Durham town","city",NA,"Mar","2020",4266,4370,104
"09","CT","Connecticut","Durham town","city",NA,"Apr","2020",3794,4010,216
"09","CT","Connecticut","Durham town","city",NA,"May","2020",3752,4001,249
"09","CT","Connecticut","Eastford town","city",NA,"Jan","2020",988,1028,40
"09","CT","Connecticut","Eastford town","city",NA,"Feb","2020",977,1016,39
"09","CT","Connecticut","Eastford town","city",NA,"Mar","2020",985,1016,31
"09","CT","Connecticut","Eastford town","city",NA,"Apr","2020",872,932,60
"09","CT","Connecticut","Eastford town","city",NA,"May","2020",863,921,58
"09","CT","Connecticut","East Granby town","city",NA,"Jan","2020",3028,3124,96
"09","CT","Connecticut","East Granby town","city",NA,"Feb","2020",3034,3123,89
"09","CT","Connecticut","East Granby town","city",NA,"Mar","2020",3066,3149,83
"09","CT","Connecticut","East Granby town","city",NA,"Apr","2020",2752,2931,179
"09","CT","Connecticut","East Granby town","city",NA,"May","2020",2726,2926,200
"09","CT","Connecticut","East Haddam town","city",NA,"Jan","2020",4899,5119,220
"09","CT","Connecticut","East Haddam town","city",NA,"Feb","2020",4909,5118,209
"09","CT","Connecticut","East Haddam town","city",NA,"Mar","2020",4961,5135,174
"09","CT","Connecticut","East Haddam town","city",NA,"Apr","2020",4452,4796,344
"09","CT","Connecticut","East Haddam town","city",NA,"May","2020",4411,4791,380
"09","CT","Connecticut","East Hampton town","city",NA,"Jan","2020",7594,7902,308
"09","CT","Connecticut","East Hampton town","city",NA,"Feb","2020",7610,7918,308
"09","CT","Connecticut","East Hampton town","city",NA,"Mar","2020",7691,7929,238
"09","CT","Connecticut","East Hampton town","city",NA,"Apr","2020",6902,7370,468
"09","CT","Connecticut","East Hampton town","city",NA,"May","2020",6839,7367,528
"09","CT","Connecticut","East Hartford town","city",NA,"Jan","2020",26123,27573,1450
"09","CT","Connecticut","East Hartford town","city",NA,"Feb","2020",26180,27615,1435
"09","CT","Connecticut","East Hartford town","city",NA,"Mar","2020",26457,27672,1215
"09","CT","Connecticut","East Hartford town","city",NA,"Apr","2020",23743,26365,2622
"09","CT","Connecticut","East Hartford town","city",NA,"May","2020",23526,26642,3116
"09","CT","Connecticut","East Haven town","city",NA,"Jan","2020",15259,16016,757
"09","CT","Connecticut","East Haven town","city",NA,"Feb","2020",15387,16140,753
"09","CT","Connecticut","East Haven town","city",NA,"Mar","2020",15434,16038,604
"09","CT","Connecticut","East Haven town","city",NA,"Apr","2020",13706,15091,1385
"09","CT","Connecticut","East Haven town","city",NA,"May","2020",13528,15068,1540
"09","CT","Connecticut","East Lyme town","city",NA,"Jan","2020",8301,8671,370
"09","CT","Connecticut","East Lyme town","city",NA,"Feb","2020",8286,8645,359
"09","CT","Connecticut","East Lyme town","city",NA,"Mar","2020",8353,8648,295
"09","CT","Connecticut","East Lyme town","city",NA,"Apr","2020",6593,7257,664
"09","CT","Connecticut","East Lyme town","city",NA,"May","2020",6642,7413,771
"09","CT","Connecticut","Easton town","city",NA,"Jan","2020",3717,3859,142
"09","CT","Connecticut","Easton town","city",NA,"Feb","2020",3682,3807,125
"09","CT","Connecticut","Easton town","city",NA,"Mar","2020",3730,3830,100
"09","CT","Connecticut","Easton town","city",NA,"Apr","2020",3211,3413,202
"09","CT","Connecticut","Easton town","city",NA,"May","2020",3181,3414,233
"09","CT","Connecticut","East Windsor town","city",NA,"Jan","2020",6289,6584,295
"09","CT","Connecticut","East Windsor town","city",NA,"Feb","2020",6355,6650,295
"09","CT","Connecticut","East Windsor town","city",NA,"Mar","2020",6410,6639,229
"09","CT","Connecticut","East Windsor town","city",NA,"Apr","2020",5447,5926,479
"09","CT","Connecticut","East Windsor town","city",NA,"May","2020",5418,5933,515
"09","CT","Connecticut","Ellington town","city",NA,"Jan","2020",9352,9715,363
"09","CT","Connecticut","Ellington town","city",NA,"Feb","2020",9372,9739,367
