"state_fips","whole_fips","labor_force","employed","unemployed","unemployment_rate"
"42","42059",15589,13398,2191,14.1
"42","42061",19882,16438,3444,17.3
"42","42063",37865,32121,5744,15.2
"42","42065",20355,17015,3340,16.4
"42","42067",12851,10531,2320,18.1
"42","42069",104016,86228,17788,17.1
"42","42071",277006,236220,40786,14.7
"42","42073",40614,33136,7478,18.4
"42","42075",73494,63365,10129,13.8
"42","42077",194876,163219,31657,16.2
"42","42079",157132,128168,28964,18.4
"42","42081",53178,44157,9021,17
"42","42083",17289,14107,3182,18.4
"42","42085",48412,40078,8334,17.2
"42","42087",21182,17690,3492,16.5
"42","42089",80387,63633,16754,20.8
"42","42091",435345,377450,57895,13.3
"42","42093",9210,8177,1033,11.2
"42","42095",162340,136684,25656,15.8
"42","42097",43059,35688,7371,17.1
"42","42099",24314,21065,3249,13.4
"42","42101",734343,613160,121183,16.5
"42","42103",24854,20060,4794,19.3
"42","42105",7010,5922,1088,15.5
"42","42107",66996,55954,11042,16.5
"42","42109",20580,16982,3598,17.5
"42","42111",32666,26845,5821,17.8
"42","42113",2496,2118,378,15.1
"42","42115",19268,16785,2483,12.9
"42","42117",18472,15696,2776,15
"42","42119",19354,16636,2718,14
"42","42121",21764,18481,3283,15.1
"42","42123",18263,15888,2375,13
"42","42125",105366,87622,17744,16.8
"42","42127",21654,17667,3987,18.4
"42","42129",179040,148204,30836,17.2
"42","42131",13200,11159,2041,15.5
"42","42133",241180,205340,35840,14.9
"44","44001",23759,20301,3458,14.6
"44","44003",86318,70670,15648,18.1
"44","44005",41147,34526,6621,16.1
"44","44007",309545,251831,57714,18.6
"44","44009",62343,52467,9876,15.8
"45","45001",10107,8709,1398,13.8
"45","45003",75469,67974,7495,9.9
"45","45005",2575,2246,329,12.8
"45","45007",93272,81525,11747,12.6
"45","45009",4813,4248,565,11.7
"45","45011",7822,7007,815,10.4
"45","45013",76501,67424,9077,11.9
"45","45015",101834,90936,10898,10.7
"45","45017",6401,5850,551,8.6
"45","45019",212814,185087,27727,13
"45","45021",26704,22318,4386,16.4
"45","45023",13347,11403,1944,14.6
"45","45025",21705,19316,2389,11
"45","45027",12687,11240,1447,11.4
"45","45029",16225,14759,1466,9
"45","45031",30131,27028,3103,10.3
"45","45033",12782,11612,1170,9.2
"45","45035",76958,68330,8628,11.2
"45","45037",10846,9729,1117,10.3
"45","45039",9558,8452,1106,11.6
"45","45041",65224,59607,5617,8.6
"45","45043",26182,22187,3995,15.3
"45","45045",260275,228430,31845,12.2
"45","45047",30780,27309,3471,11.3
"45","45049",7966,7395,571,7.2
"45","45051",147357,113966,33391,22.7
"45","45053",12091,10961,1130,9.3
"45","45055",28827,26133,2694,9.3
"45","45057",40538,35311,5227,12.9
"45","45059",31363,26896,4467,14.2
"45","45061",6631,5835,796,12
"45","45063",145978,134758,11220,7.7
"45","45065",3316,2929,387,11.7
"45","45067",12512,11020,1492,11.9
"45","45069",9560,7887,1673,17.5
"45","45071",18485,16863,1622,8.8
"45","45073",35393,31109,4284,12.1
"45","45075",35089,30429,4660,13.3
"45","45077",57613,51254,6359,11
"45","45079",195439,177807,17632,9
"45","45081",8618,8004,614,7.1
"45","45083",161055,137034,24021,14.9
"45","45085",45226,40225,5001,11.1
"45","45087",12667,10323,2344,18.5
"45","45089",11886,10446,1440,12.1
"45","45091",136997,120623,16374,12
"46","46003",1483,1402,81,5.5
"46","46005",9501,8804,697,7.3
"46","46007",1041,972,69,6.6
"46","46009",2831,2596,235,8.3
"46","46011",19284,17618,1666,8.6
"46","46013",21317,19138,2179,10.2
"46","46015",2523,2245,278,11
"46","46017",698,596,102,14.6
"46","46019",5239,4592,647,12.3
"46","46021",750,700,50,6.7
"46","46023",3821,3381,440,11.5
"46","46025",1872,1698,174,9.3
"46","46027",7801,7149,652,8.4
"46","46029",16313,14176,2137,13.1
"46","46031",1290,1209,81,6.3
"46","46033",4038,3507,531,13.2
"46","46035",11095,10134,961,8.7
"46","46037",2797,2421,376,13.4
"46","46039",2207,1943,264,12
"46","46041",2139,1944,195,9.1
"46","46043",1501,1437,64,4.3
"46","46045",1969,1880,89,4.5
"46","46047",2999,2692,307,10.2
"46","46049",1004,954,50,5
"46","46051",4438,4046,392,8.8
"46","46053",1999,1858,141,7.1
"46","46055",1005,961,44,4.4
"46","46057",3206,2961,245,7.6
"46","46059",1697,1616,81,4.8
"46","46061",1719,1559,160,9.3
"46","46063",706,658,48,6.8
"46","46065",9861,9099,762,7.7
"46","46067",3529,3286,243,6.9
"46","46069",646,621,25,3.9
"46","46071",1179,1113,66,5.6
"46","46073",1067,1017,50,4.7
"46","46075",513,480,33,6.4
"46","46077",2649,2466,183,6.9
"46","46079",6658,6191,467,7
"46","46081",15310,11981,3329,21.7
"46","46083",34234,31107,3127,9.1
"46","46085",1643,1477,166,10.1
"46","46087",3011,2776,235,7.8
"46","46089",995,900,95,9.5
"46","46091",2364,2088,276,11.7
"46","46093",14229,12361,1868,13.1
"46","46095",725,663,62,8.6
"46","46097",1144,1061,83,7.3
"46","46099",114059,101322,12737,11.2
"46","46101",4116,3608,508,12.3
"46","46102",3412,3049,363,10.6
"46","46103",57504,49483,8021,13.9
"46","46105",1373,1305,68,5
"46","46107",992,938,54,5.4
"46","46109",5194,4291,903,17.4
"46","46111",1134,1047,87,7.7
"46","46115",3135,2886,249,7.9
"46","46117",1845,1673,172,9.3
"46","46119",767,726,41,5.3
"46","46121",3114,2840,274,8.8
"46","46123",2940,2780,160,5.4
"46","46125",4632,4258,374,8.1
"46","46127",8564,7522,1042,12.2
"46","46129",2090,1856,234,11.2
"46","46135",12495,11038,1457,11.7
"46","46137",878,832,46,5.2
"47","47001",33802,28779,5023,14.9
"47","47003",21741,17673,4068,18.7
"47","47005",6825,5818,1007,14.8
"47","47007",4407,3671,736,16.7
"47","47009",61980,53036,8944,14.4
"47","47011",50091,43304,6787,13.5
"47","47013",14678,12212,2466,16.8
"47","47015",6426,5383,1043,16.2
"47","47017",11538,9934,1604,13.9
"47","47019",22958,20061,2897,12.6
"47","47021",20317,17952,2365,11.6
"47","47023",7490,6666,824,11
"47","47025",12870,10928,1942,15.1
"47","47027",2652,2288,364,13.7
"47","47029",16129,12006,4123,25.6
"47","47031",26777,21483,5294,19.8
"47","47033",6159,5502,657,10.7
"47","47035",22686,19795,2891,12.7
"47","47037",393655,331041,62614,15.9
"47","47039",4457,3787,670,15
"47","47041",7793,6047,1746,22.4
"47","47043",25650,22052,3598,14
"47","47045",16132,13792,2340,14.5
"47","47047",17538,15895,1643,9.4
"47","47049",7280,6547,733,10.1
"47","47051",21715,17128,4587,21.1
"47","47053",21138,18584,2554,12.1
"47","47055",15401,12371,3030,19.7
"47","47057",9228,7896,1332,14.4
"47","47059",29951,24842,5109,17.1
"47","47061",5731,4281,1450,25.3
"47","47063",27728,23506,4222,15.2
"47","47065",184295,157832,26463,14.4
"47","47067",2064,1804,260,12.6
"47","47069",8935,8064,871,9.7
"47","47071",10263,9115,1148,11.2
"47","47073",23284,19674,3610,15.5
"47","47075",7381,6450,931,12.6
"47","47077",12082,10143,1939,16
"47","47079",14001,11938,2063,14.7
"47","47081",10690,9348,1342,12.6
"47","47083",3178,2747,431,13.6
"47","47085",8633,7599,1034,12
"47","47087",4725,3919,806,17.1
"47","47089",24920,20569,4351,17.5
"47","47091",7496,6622,874,11.7
"47","47093",234458,204138,30320,12.9
"47","47095",1716,1484,232,13.5
"47","47097",9469,8149,1320,13.9
"47","47099",19809,16113,3696,18.7
"47","47101",5356,4285,1071,20
"47","47103",16042,13358,2684,16.7
"47","47105",23106,19599,3507,15.2
"47","47107",24495,20268,4227,17.3
"47","47109",8269,7237,1032,12.5
"47","47111",10759,9260,1499,13.9
"47","47113",44467,38017,6450,14.5
"47","47115",12426,10607,1819,14.6
"47","47117",16774,12755,4019,24
"47","47119",51657,40283,11374,22
"47","47121",5357,4362,995,18.6
"47","47123",21381,16708,4673,21.9
"47","47125",83065,70297,12768,15.4
"47","47127",3621,3171,450,12.4
"47","47129",7311,6526,785,10.7
"47","47131",12248,10988,1260,10.3
"47","47133",9784,8451,1333,13.6
"47","47135",2982,2286,696,23.3
"47","47137",2231,1992,239,10.7
"47","47139",7185,6224,961,13.4
"47","47141",34989,29863,5126,14.7
"47","47143",14056,10618,3438,24.5
"47","47145",21989,19360,2629,12
"47","47147",35755,31108,4647,13
"47","47149",180933,150670,30263,16.7
"47","47151",8506,7016,1490,17.5
"47","47153",6324,5268,1056,16.7
"47","47155",57367,40432,16935,29.5
"47","47157",420621,366297,54324,12.9
"47","47159",9026,7733,1293,14.3
"47","47161",5272,4674,598,11.3
"47","47163",68349,58456,9893,14.5
"47","47165",98366,83781,14585,14.8
"47","47167",26026,23233,2793,10.7
"47","47169",5049,4431,618,12.2
"47","47171",6794,5898,896,13.2
"47","47173",7254,6316,938,12.9
"47","47175",2103,1680,423,20.1
"47","47177",17496,13253,4243,24.3
"47","47179",58602,50754,7848,13.4
"47","47181",6139,5349,790,12.9
"47","47183",14661,13255,1406,9.6
"47","47185",12126,10076,2050,16.9
"47","47187",117675,105441,12234,10.4
"47","47189",72917,62726,10191,14
"48","48001",20916,19295,1621,7.8
"48","48003",8911,7954,957,10.7
"48","48005",32356,28530,3826,11.8
"48","48007",8377,7137,1240,14.8
"48","48009",3574,3267,307,8.6
"48","48011",820,766,54,6.6
"48","48013",19952,17366,2586,13
"48","48015",12542,11340,1202,9.6
"48","48017",2096,1961,135,6.4
"48","48019",8895,8059,836,9.4
"48","48021",38520,34396,4124,10.7
"48","48023",1523,1459,64,4.2
"48","48025",8939,7781,1158,13
"48","48027",132527,117177,15350,11.6
"48","48029",884673,763079,121594,13.7
"48","48031",5657,5270,387,6.8
"48","48033",358,344,14,3.9
"48","48035",7268,6634,634,8.7
"48","48037",36181,31044,5137,14.2
"48","48039",165699,143372,22327,13.5
"48","48041",108557,98914,9643,8.9
"48","48043",3872,3399,473,12.2
"48","48045",493,463,30,6.1
"48","48047",2392,2077,315,13.2
"48","48049",13533,12165,1368,10.1
"48","48051",7566,6905,661,8.7
"48","48053",20624,18788,1836,8.9
"48","48055",17549,15715,1834,10.5
"48","48057",10900,9929,971,8.9
"48","48059",5399,4983,416,7.7
"48","48061",155287,128710,26577,17.1
"48","48063",4437,3975,462,10.4
"48","48065",2658,2486,172,6.5
"48","48067",11223,9862,1361,12.1
"48","48069",2916,2798,118,4
"48","48071",18256,15495,2761,15.1
"48","48073",19102,16653,2449,12.8
"48","48075",2486,2346,140,5.6
"48","48077",4276,3892,384,9
"48","48079",1003,904,99,9.9
"48","48081",1246,1154,92,7.4
"48","48083",2532,2239,293,11.6
"48","48085",524670,460662,64008,12.2
"48","48087",946,895,51,5.4
"48","48089",8487,7866,621,7.3
"48","48091",66789,58843,7946,11.9
"48","48093",4833,4499,334,6.9
"48","48095",1175,1103,72,6.1
"48","48097",18736,16112,2624,14
"48","48099",21948,19620,2328,10.6
"48","48101",450,420,30,6.7
"48","48103",1459,1190,269,18.4
"48","48105",1471,1302,169,11.5
"48","48107",2168,2014,154,7.1
"48","48109",892,800,92,10.3
"48","48111",3226,3116,110,3.4
"48","48113",1274059,1109777,164282,12.9
"48","48115",4170,3727,443,10.6
"48","48117",7282,6938,344,4.7
"48","48119",2143,1955,188,8.8
"48","48121",464928,405095,59833,12.9
"48","48123",8637,7971,666,7.7
"48","48125",592,538,54,9.1
"48","48127",6316,5856,460,7.3
"48","48129",1152,1087,65,5.6
"48","48131",4535,3836,699,15.4
"48","48133",6754,6147,607,9
"48","48135",79055,68405,10650,13.5
"48","48137",949,916,33,3.5
"48","48139",84894,75681,9213,10.9
"48","48141",333526,284198,49328,14.8
"48","48143",18380,16780,1600,8.7
"48","48145",5841,5316,525,9
"48","48147",15552,14377,1175,7.6
"48","48149",10318,9587,731,7.1
"48","48151",1356,1289,67,4.9
"48","48153",2234,2051,183,8.2
"48","48155",515,477,38,7.4
"48","48157",361957,315105,46852,12.9
"48","48159",4084,3726,358,8.8
"48","48161",5582,4964,618,11.1
"48","48163",9021,8435,586,6.5
"48","48165",8538,7930,608,7.1
"48","48167",156686,132203,24483,15.6
"48","48169",1874,1718,156,8.3
"48","48171",12001,10756,1245,10.4
"48","48173",682,649,33,4.8
"48","48175",2825,2518,307,10.9
"48","48177",8341,7734,607,7.3
"48","48179",7149,6415,734,10.3
"48","48181",58740,52525,6215,10.6
"48","48183",53012,46006,7006,13.2
"48","48185",10087,8985,1102,10.9
"48","48187",73753,65715,8038,10.9
"48","48189",10457,9502,955,9.1
"48","48191",910,835,75,8.2
"48","48193",3131,2916,215,6.9
"48","48195",2250,2174,76,3.4
"48","48197",1478,1398,80,5.4
"48","48199",23269,19595,3674,15.8
"48","48201",2165453,1852552,312901,14.4
"48","48203",26058,23029,3029,11.6
"48","48205",2316,2255,61,2.6
"48","48207",1950,1816,134,6.9
"48","48209",110437,96335,14102,12.8
"48","48211",1554,1460,94,6
"48","48213",32783,29476,3307,10.1
"48","48215",338467,276811,61656,18.2
"48","48217",14595,13113,1482,10.2
"48","48219",10092,8920,1172,11.6
"48","48221",24627,21915,2712,11
"48","48223",15413,14112,1301,8.4
"48","48225",8760,8171,589,6.7
"48","48227",12594,11285,1309,10.4
"48","48229",1645,1448,197,12
"48","48231",39660,35268,4392,11.1
"48","48233",7590,6776,814,10.7
"48","48235",647,601,46,7.1
"48","48237",2932,2636,296,10.1
"48","48239",6619,6089,530,8
"48","48241",11906,9845,2061,17.3
"48","48243",872,800,72,8.3
"48","48245",100715,81681,19034,18.9
"48","48247",1592,1396,196,12.3
"48","48249",15703,13087,2616,16.7
"48","48251",74413,65652,8761,11.8
"48","48253",5157,4670,487,9.4
"48","48255",6390,5925,465,7.3
"48","48257",59641,52754,6887,11.5
"48","48259",19655,17814,1841,9.4
"48","48261",171,160,11,6.4
"48","48263",409,388,21,5.1
"48","48265",20014,17748,2266,11.3
"48","48267",1547,1461,86,5.6
"48","48269",203,198,5,2.5
"48","48271",1193,1107,86,7.2
"48","48273",12218,10683,1535,12.6
"48","48275",1241,1153,88,7.1
"48","48277",21929,19614,2315,10.6
"48","48279",4603,4291,312,6.8
"48","48281",8199,7527,672,8.2
"48","48283",3749,3446,303,8.1
"48","48285",7167,6642,525,7.3
"48","48287",8653,8029,624,7.2
"48","48289",5534,4959,575,10.4
"48","48291",30911,26171,4740,15.3
"48","48293",7523,6845,678,9
"48","48295",1353,1281,72,5.3
"48","48297",4938,4481,457,9.3
"48","48299",7593,6881,712,9.4
"48","48301",602,594,8,1.3
"48","48303",140603,126550,14053,10
"48","48305",2415,2251,164,6.8
"48","48307",2865,2567,298,10.4
"48","48309",107527,96052,11475,10.7
"48","48311",743,724,19,2.6
"48","48313",3930,3573,357,9.1
"48","48315",3780,3293,487,12.9
"48","48317",2433,2258,175,7.2
"48","48319",1502,1392,110,7.3
"48","48321",15477,13240,2237,14.5
"48","48323",22568,18093,4475,19.8
"48","48325",19597,17573,2024,10.3
"48","48327",737,681,56,7.6
"48","48329",93005,83462,9543,10.3
"48","48331",8552,7603,949,11.1
"48","48333",1596,1518,78,4.9
"48","48335",2030,1841,189,9.3
"48","48337",8404,7445,959,11.4
"48","48339",262503,228008,34495,13.1
"48","48341",9177,8739,438,4.8
"48","48343",4377,3767,610,13.9
"48","48345",405,381,24,5.9
"48","48347",24716,22125,2591,10.5
"48","48349",21299,19208,2091,9.8
"48","48351",4734,3951,783,16.5
"48","48353",6179,5781,398,6.4
"48","48355",150800,127021,23779,15.8
"48","48357",3633,3348,285,7.8
"48","48359",804,758,46,5.7
"48","48361",33934,27963,5971,17.6
"48","48363",12048,10774,1274,10.6
"48","48365",8899,7944,955,10.7
"48","48367",60279,53922,6357,10.5
"48","48369",4051,3944,107,2.6
"48","48371",5541,4992,549,9.9
"48","48373",16208,14256,1952,12
"48","48375",49749,45166,4583,9.2
"48","48377",3025,2398,627,20.7
"48","48379",5379,4971,408,7.6
"48","48381",65008,59438,5570,8.6
"48","48383",1729,1540,189,10.9
"48","48385",866,785,81,9.4
"48","48387",4424,4026,398,9
"48","48389",10700,10127,573,5.4
"48","48391",2790,2473,317,11.4
"48","48393",356,334,22,6.2
"48","48395",6911,6309,602,8.7
"48","48397",48212,42513,5699,11.8
"48","48399",3996,3687,309,7.7
"48","48401",20319,18220,2099,10.3
"48","48403",3409,2825,584,17.1
"48","48405",3118,2777,341,10.9
"48","48407",10466,9283,1183,11.3
"48","48409",26950,22444,4506,16.7
"48","48411",2154,2017,137,6.4
"48","48413",1081,993,88,8.1
"48","48415",5828,5210,618,10.6
"48","48417",1608,1501,107,6.7
"48","48419",9722,8853,869,8.9
"48","48421",1175,1143,32,2.7
"48","48423",98894,86859,12035,12.2
"48","48425",3872,3468,404,10.4
"48","48427",24458,18507,5951,24.3
"48","48429",3444,3212,232,6.7
"48","48431",509,469,40,7.9
"48","48433",478,451,27,5.6
"48","48435",1164,1027,137,11.8
"48","48437",2238,2076,162,7.2
"48","48439",997947,863704,134243,13.5
"48","48441",60388,55012,5376,8.9
"48","48443",310,294,16,5.2
"48","48445",4323,3909,414,9.6
"48","48447",529,505,24,4.5
"48","48449",11639,10394,1245,10.7
"48","48451",47781,42716,5065,10.6
"48","48453",680114,595892,84222,12.4
"48","48455",4710,4197,513,10.9
"48","48457",6541,5568,973,14.9
"48","48459",15986,14128,1858,11.6
"48","48461",1454,1346,108,7.4
"48","48463",10077,9031,1046,10.4
"48","48465",20548,17843,2705,13.2
"48","48467",23414,21003,2411,10.3
"48","48469",38453,32897,5556,14.4
"48","48471",21669,19260,2409,11.1
"48","48473",21418,18843,2575,12
"48","48475",7001,6361,640,9.1
"48","48477",13250,12221,1029,7.8
"48","48479",104251,90038,14213,13.6
"48","48481",19317,17460,1857,9.6
"48","48483",1945,1810,135,6.9
"48","48485",49866,44019,5847,11.7
"48","48487",4280,3958,322,7.5
"48","48489",6256,5167,1089,17.4
"48","48491",286258,252451,33807,11.8
"48","48493",21994,20056,1938,8.8
"48","48495",3491,3083,408,11.7
"48","48497",28790,25473,3317,11.5
"48","48499",15823,14161,1662,10.5
"48","48501",3614,3012,602,16.7
"48","48503",6962,6378,584,8.4
"48","48505",4236,3663,573,13.5
"48","48507",2940,2422,518,17.6
"49","49001",2811,2630,181,6.4
"49","49003",26475,23730,2745,10.4
"49","49005",62744,58976,3768,6
"49","49007",8374,7569,805,9.6
"49","49009",369,336,33,8.9
"49","49011",174197,158705,15492,8.9
"49","49013",7890,6890,1000,12.7
"49","49015",4231,3873,358,8.5
"49","49017",2869,2182,687,23.9
"49","49019",6790,4961,1829,26.9
"49","49021",23356,21201,2155,9.2
"49","49023",5483,5175,308,5.6
"49","49025",3566,3023,543,15.2
"49","49027",5817,5487,330,5.7
"49","49029",5510,5085,425,7.7
"49","49031",482,432,50,10.4
"49","49033",992,920,72,7.3
"49","49035",630366,559768,70598,11.2
"49","49037",5883,4908,975,16.6
"49","49039",12251,11524,727,5.9
"49","49041",9513,8738,775,8.1
"49","49043",24094,19211,4883,20.3
"49","49045",33340,29910,3430,10.3
"49","49047",14100,11863,2237,15.9
"49","49049",301899,278334,23565,7.8
"49","49051",16099,13287,2812,17.5
"49","49053",75471,66189,9282,12.3
"49","49055",1420,1192,228,16.1
"49","49057",129915,116043,13872,10.7
"50","50001",20688,17539,3149,15.2
"50","50003",18223,14785,3438,18.9
"50","50005",14567,11946,2621,18
"50","50007",95580,82194,13386,14
"50","50009",2798,2220,578,20.7
"50","50011",27439,23116,4323,15.8
"50","50013",4114,3406,708,17.2
"50","50015",15356,11450,3906,25.4
"50","50017",15987,13675,2312,14.5
"50","50019",14007,10650,3357,24
"50","50021",32122,25229,6893,21.5
"50","50023",35397,30073,5324,15
"50","50025",22532,18494,4038,17.9
"50","50027",29107,24647,4460,15.3
"51","51001",16475,14868,1607,9.8
"51","51003",56442,51319,5123,9.1
"51","51005",6982,6177,805,11.5
"51","51007",6018,5426,592,9.8
"51","51009",13968,12634,1334,9.6
"51","51011",6631,6006,625,9.4
"51","51013",147504,137176,10328,7
"51","51015",37857,34682,3175,8.4
"51","51017",2859,2274,585,20.5
"51","51019",35950,32390,3560,9.9
"51","51021",2873,2544,329,11.5
"51","51023",16497,15075,1422,8.6
"51","51025",5824,5219,605,10.4
"51","51027",6690,5747,943,14.1
"51","51029",6309,5662,647,10.3
"51","51031",24313,21843,2470,10.2
"51","51033",14812,13183,1629,11
"51","51035",14183,11897,2286,16.1
"51","51036",3527,3166,361,10.2
"51","51037",5113,4690,423,8.3
"51","51041",182290,162869,19421,10.7
"51","51043",7302,6705,597,8.2
"51","51045",2196,1975,221,10.1
"51","51047",23810,21646,2164,9.1
"51","51049",4535,4119,416,9.2
"51","51051",4836,4258,578,12
"51","51053",13032,11786,1246,9.6
"51","51057",5406,4805,601,11.1
"51","51059",625663,561807,63856,10.2
"51","51061",36071,32894,3177,8.8
"51","51063",7805,6942,863,11.1
"51","51065",13763,12498,1265,9.2
"51","51067",25141,22742,2399,9.5
"51","51069",46934,42469,4465,9.5
"51","51071",7621,6629,992,13
"51","51073",19040,17097,1943,10.2
"51","51075",10671,9718,953,8.9
"51","51077",8313,7414,899,10.8
"51","51079",10420,9417,1003,9.6
"51","51081",4149,3800,349,8.4
"51","51083",15483,13822,1661,10.7
"51","51085",56755,51634,5121,9
"51","51087",177712,158072,19640,11.1
"51","51089",24386,21257,3129,12.8
"51","51091",1145,1073,72,6.3
"51","51093",18494,16929,1565,8.5
"51","51095",36980,31916,5064,13.7
"51","51097",3722,3435,287,7.7
"51","51099",13136,12137,999,7.6
"51","51101",8793,7937,856,9.7
"51","51103",5458,4839,619,11.3
"51","51105",8315,7409,906,10.9
"51","51107",218667,197063,21604,9.9
"51","51109",19637,17885,1752,8.9
"51","51111",5127,4737,390,7.6
"51","51113",7171,6664,507,7.1
"51","51115",3956,3602,354,8.9
"51","51117",12254,10922,1332,10.9
"51","51119",5184,4719,465,9
"51","51121",46646,42297,4349,9.3
"51","51125",7341,6622,719,9.8
"51","51127",11939,10872,1067,8.9
"51","51131",5287,4676,611,11.6
"51","51133",5517,4984,533,9.7
"51","51135",7064,6535,529,7.5
"51","51137",17279,15583,1696,9.8
"51","51139",12337,10607,1730,14
"51","51141",7293,6263,1030,14.1
"51","51143",30341,26485,3856,12.7
"51","51145",13595,12293,1302,9.6
"51","51147",10388,9403,985,9.5
"51","51149",14481,13028,1453,10
"51","51153",244629,216922,27707,11.3
"51","51155",16248,13469,2779,17.1
"51","51157",3535,3240,295,8.3
"51","51159",4008,3717,291,7.3
"51","51161",47375,42719,4656,9.8
"51","51163",10796,9783,1013,9.4
"51","51165",40848,36892,3956,9.7
"51","51167",11237,10027,1210,10.8
"51","51169",8754,7894,860,9.8
"51","51171",22401,20263,2138,9.5
"51","51173",13601,12143,1458,10.7
"51","51175",8647,8054,593,6.9
"51","51177",66331,58981,7350,11.1
"51","51179",70547,63557,6990,9.9
"51","51181",3524,3198,326,9.3
"51","51183",3633,3258,375,10.3
"51","51185",15699,13733,1966,12.5
"51","51187",20191,17956,2235,11.1
"51","51191",25869,23086,2783,10.8
"51","51193",9468,8650,818,8.6
"51","51195",13586,11968,1618,11.9
"51","51197",14543,12040,2503,17.2
"51","51199",31930,28610,3320,10.4
"51","51510",99725,89845,9880,9.9
"51","51520",7284,6170,1114,15.3
"51","51530",3609,3295,314,8.7
"51","51540",26646,23778,2868,10.8
"51","51550",119075,106931,12144,10.2
"51","51570",8605,7612,993,11.5
"51","51580",2542,2135,407,16
"51","51590",19804,16643,3161,16
"51","51595",2304,2004,300,13
"51","51600",13244,11910,1334,10.1
"51","51610",8092,7621,471,5.8
"51","51620",3458,3126,332,9.6
"51","51630",14109,12401,1708,12.1
"51","51640",3150,2604,546,17.3
"51","51650",64147,55581,8566,13.4
"51","51660",24579,21834,2745,11.2
"51","51670",9710,8285,1425,14.7
"51","51678",2093,1877,216,10.3
"51","51680",34572,30372,4200,12.1
"51","51683",21846,19469,2377,10.9
"51","51685",9356,8271,1085,11.6
"51","51690",5839,4854,985,16.9
"51","51700",89403,76947,12456,13.9
"51","51710",111500,96715,14785,13.3
"51","51720",1717,1504,213,12.4
"51","51730",13189,10988,2201,16.7
"51","51735",6074,5588,486,8
"51","51740",43774,38171,5603,12.8
"51","51750",8185,7244,941,11.5
"51","51760",119111,102179,16932,14.2
"51","51770",48521,42319,6202,12.8
"51","51775",12564,11208,1356,10.8
"51","51790",12750,11314,1436,11.3
"51","51800",43002,38848,4154,9.7
"51","51810",231672,203317,28355,12.2
"51","51820",11118,9872,1246,11.2
"51","51830",6786,5765,1021,15
"51","51840",14653,13005,1648,11.2
"53","53001",9317,8521,796,8.5
"53","53003",9522,8697,825,8.7
"53","53005",105822,92330,13492,12.7
"53","53007",44088,37281,6807,15.4
"53","53009",30773,24942,5831,18.9
"53","53011",244084,210369,33715,13.8
"53","53013",1706,1528,178,10.4
"53","53015",48734,41066,7668,15.7
"53","53017",21123,18109,3014,14.3
"53","53019",2433,2055,378,15.5
"53","53021",44080,38519,5561,12.6
"53","53023",794,698,96,12.1
"53","53025",47607,41612,5995,12.6
"53","53027",31455,25367,6088,19.4
"53","53029",37892,32130,5762,15.2
"53","53031",14071,11639,2432,17.3
"53","53033",1252303,1066218,186085,14.9
"53","53035",131278,112827,18451,14.1
"53","53037",24591,20947,3644,14.8
"53","53039",10187,9023,1164,11.4
"53","53041",37334,31252,6082,16.3
"53","53043",4467,3995,472,10.6
"53","53045",27610,23151,4459,16.1
"53","53047",19376,16567,2809,14.5
"53","53049",9420,7823,1597,17
"53","53051",4846,4086,760,15.7
"53","53053",453208,370515,82693,18.2
"53","53055",8412,6956,1456,17.3
"53","53057",65337,52852,12485,19.1
"53","53059",5556,4756,800,14.4
"53","53061",453361,361978,91383,20.2
"53","53063",256263,215644,40619,15.9
"53","53065",18404,15496,2908,15.8
"53","53067",150129,127815,22314,14.9
"53","53069",1383,1200,183,13.2
"53","53071",30081,26752,3329,11.1
"53","53073",119559,99042,20517,17.2
"53","53075",22583,21086,1497,6.6
"53","53077",132966,114532,18434,13.9
"54","54001",6778,5820,958,14.1
"54","54003",54664,47976,6688,12.2
"54","54005",7431,5974,1457,19.6
"54","54007",4845,4020,825,17
"54","54009",9568,8010,1558,16.3
"54","54011",41690,34958,6732,16.1
"54","54013",2232,1706,526,23.6
"54","54015",3042,2446,596,19.6
"54","54017",3670,3283,387,10.5
"54","54019",16430,13345,3085,18.8
"54","54021",2315,1978,337,14.6
"54","54023",5564,4936,628,11.3
"54","54025",15105,12942,2163,14.3
"54","54027",10397,9371,1026,9.9
"54","54029",13152,10480,2672,20.3
"54","54031",5711,4983,728,12.7
"54","54033",34080,28849,5231,15.3
"54","54035",12497,10594,1903,15.2
"54","54037",28780,25465,3315,11.5
"54","54039",81185,66764,14421,17.8
"54","54041",6369,5203,1166,18.3
"54","54043",7193,5917,1276,17.7
"54","54045",11153,8568,2585,23.2
"54","54047",4332,3683,649,15
"54","54049",25119,20802,4317,17.2
"54","54051",13245,10934,2311,17.4
"54","54053",9922,8240,1682,17
"54","54055",21044,17527,3517,16.7
"54","54057",11897,10257,1640,13.8
"54","54059",6876,5176,1700,24.7
"54","54061",53851,47450,6401,11.9
"54","54063",5690,4932,758,13.3
"54","54065",7708,6655,1053,13.7
"54","54067",9123,7240,1883,20.6
"54","54069",20060,16691,3369,16.8
"54","54071",3528,3220,308,8.7
"54","54073",2868,2420,448,15.6
"54","54075",4020,3365,655,16.3
"54","54077",15542,13364,2178,14
"54","54079",26904,22484,4420,16.4
"54","54081",30897,25291,5606,18.1
"54","54083",12101,9820,2281,18.8
"54","54085",4232,3671,561,13.3
"54","54087",4803,3855,948,19.7
"54","54089",4065,3481,584,14.4
