"state_fips","state_short","state","area","area_type","fips","period","year","employment","labor_force","unemployment"
"51","VA","Virginia","Gloucester County","county",51073,"March",2019,18987,19534,547
"51","VA","Virginia","Goochland County","county",51075,"March",2019,10846,11183,337
"51","VA","Virginia","Grayson County","county",51077,"March",2019,7799,8063,264
"51","VA","Virginia","Greene County","county",51079,"March",2019,10232,10496,264
"51","VA","Virginia","Greensville County","county",51081,"March",2019,4166,4337,171
"51","VA","Virginia","Halifax County","county",51083,"March",2019,15116,15742,626
"51","VA","Virginia","Hanover County","county",51085,"March",2019,57773,59305,1532
"51","VA","Virginia","Henrico County","county",51087,"March",2019,177597,183062,5465
"51","VA","Virginia","Henry County","county",51089,"March",2019,23133,24003,870
"51","VA","Virginia","Highland County","county",51091,"March",2019,1110,1149,39
"51","VA","Virginia","Isle of Wight County","county",51093,"March",2019,18782,19359,577
"51","VA","Virginia","James City County","county",51095,"March",2019,35668,36721,1053
"51","VA","Virginia","King and Queen County","county",51097,"March",2019,3704,3830,126
"51","VA","Virginia","King George County","county",51099,"March",2019,12992,13375,383
"51","VA","Virginia","King William County","county",51101,"March",2019,8852,9120,268
"51","VA","Virginia","Lancaster County","county",51103,"March",2019,5025,5357,332
"51","VA","Virginia","Lee County","county",51105,"March",2019,8003,8334,331
"51","VA","Virginia","Loudoun County","county",51107,"March",2019,217294,222801,5507
"51","VA","Virginia","Louisa County","county",51109,"March",2019,19513,20082,569
"51","VA","Virginia","Lunenburg County","county",51111,"March",2019,5136,5309,173
"51","VA","Virginia","Madison County","county",51113,"March",2019,7024,7215,191
"51","VA","Virginia","Mathews County","county",51115,"March",2019,4016,4154,138
"51","VA","Virginia","Mecklenburg County","county",51117,"March",2019,12137,12651,514
"51","VA","Virginia","Middlesex County","county",51119,"March",2019,5002,5156,154
"51","VA","Virginia","Montgomery County","county",51121,"March",2019,49923,51391,1468
"51","VA","Virginia","Nelson County","county",51125,"March",2019,7115,7337,222
"51","VA","Virginia","New Kent County","county",51127,"March",2019,12157,12480,323
"51","VA","Virginia","Northampton County","county",51131,"March",2019,4756,5041,285
"51","VA","Virginia","Northumberland County","county",51133,"March",2019,5196,5552,356
"51","VA","Virginia","Nottoway County","county",51135,"March",2019,7076,7288,212
"51","VA","Virginia","Orange County","county",51137,"March",2019,16587,17130,543
"51","VA","Virginia","Page County","county",51139,"March",2019,11188,11784,596
"51","VA","Virginia","Patrick County","county",51141,"March",2019,7152,7438,286
"51","VA","Virginia","Pittsylvania County","county",51143,"March",2019,29083,30134,1051
"51","VA","Virginia","Powhatan County","county",51145,"March",2019,13779,14153,374
"51","VA","Virginia","Prince Edward County","county",51147,"March",2019,10012,10396,384
"51","VA","Virginia","Prince George County","county",51149,"March",2019,14595,15133,538
"51","VA","Virginia","Prince William County","county",51153,"March",2019,239615,246311,6696
"51","VA","Virginia","Pulaski County","county",51155,"March",2019,15899,16464,565
"51","VA","Virginia","Rappahannock County","county",51157,"March",2019,3513,3621,108
"51","VA","Virginia","Richmond County","county",51159,"March",2019,3888,4024,136
"51","VA","Virginia","Roanoke County","county",51161,"March",2019,48485,49815,1330
"51","VA","Virginia","Rockbridge County","county",51163,"March",2019,10331,10654,323
"51","VA","Virginia","Rockingham County","county",51165,"March",2019,40672,41791,1119
"51","VA","Virginia","Russell County","county",51167,"March",2019,10665,11203,538
"51","VA","Virginia","Scott County","county",51169,"March",2019,8788,9110,322
"51","VA","Virginia","Shenandoah County","county",51171,"March",2019,21573,22202,629
"51","VA","Virginia","Smyth County","county",51173,"March",2019,13089,13624,535
"51","VA","Virginia","Southampton County","county",51175,"March",2019,8655,8898,243
"51","VA","Virginia","Spotsylvania County","county",51177,"March",2019,65022,67113,2091
