Year,Month,Geography,Area Name,Date,Time Period,Date (tooltip),Civilian Labor Force,Employment,Unemployment,Unemployment Rate
2019,Jan,City/Town,Newport,"Jan, '19",Monthly,"January, 2019","1,538","1,467",71,4.60%
2019,Jan,City/Town,Rockport,"Jan, '19",Monthly,"January, 2019","1,642","1,566",76,4.60%
2019,Jan,City/Town,Swanville,"Jan, '19",Monthly,"January, 2019",720,687,33,4.60%
2019,Jan,City/Town,Whitefield,"Jan, '19",Monthly,"January, 2019","1,125","1,073",52,4.60%
2019,Jan,City/Town,Belfast,"Jan, '19",Monthly,"January, 2019","3,143","2,995",148,4.70%
2019,Jan,City/Town,Bristol,"Jan, '19",Monthly,"January, 2019","1,173","1,118",55,4.70%
2019,Jan,City/Town,Bucksport,"Jan, '19",Monthly,"January, 2019","2,364","2,252",112,4.70%
2019,Jan,City/Town,Gilead,"Jan, '19",Monthly,"January, 2019",86,82,4,4.70%
2019,Jan,City/Town,Kenduskeag,"Jan, '19",Monthly,"January, 2019",751,716,35,4.70%
2019,Jan,City/Town,Marshfield,"Jan, '19",Monthly,"January, 2019",279,266,13,4.70%
2019,Jan,City/Town,Mount Vernon,"Jan, '19",Monthly,"January, 2019",872,831,41,4.70%
2019,Jan,City/Town,Rockland,"Jan, '19",Monthly,"January, 2019","3,540","3,372",168,4.70%
2019,Jan,City/Town,Searsmont,"Jan, '19",Monthly,"January, 2019",745,710,35,4.70%
2019,Jan,City/Town,Smyrna,"Jan, '19",Monthly,"January, 2019",170,162,8,4.70%
2019,Jan,City/Town,Washington,"Jan, '19",Monthly,"January, 2019",727,693,34,4.70%
2019,Jan,City/Town,Weston,"Jan, '19",Monthly,"January, 2019",85,81,4,4.70%
2019,Jan,City/Town,Bridgewater,"Jan, '19",Monthly,"January, 2019",209,199,10,4.80%
2019,Jan,City/Town,Cary Plantation,"Jan, '19",Monthly,"January, 2019",83,79,4,4.80%
2019,Jan,City/Town,Edgecomb,"Jan, '19",Monthly,"January, 2019",505,481,24,4.80%
2019,Jan,City/Town,Jonesport,"Jan, '19",Monthly,"January, 2019",599,570,29,4.80%
2019,Jan,City/Town,Strong,"Jan, '19",Monthly,"January, 2019",605,576,29,4.80%
2019,Jan,City/Town,Wilton,"Jan, '19",Monthly,"January, 2019","1,703","1,622",81,4.80%
2019,Jan,City/Town,Albion,"Jan, '19",Monthly,"January, 2019","1,146","1,090",56,4.90%
2019,Jan,City/Town,Carmel,"Jan, '19",Monthly,"January, 2019","1,771","1,685",86,4.90%
2019,Jan,City/Town,Columbia,"Jan, '19",Monthly,"January, 2019",224,213,11,4.90%
2019,Jan,City/Town,Corinth,"Jan, '19",Monthly,"January, 2019","1,321","1,256",65,4.90%
2019,Jan,City/Town,Madawaska,"Jan, '19",Monthly,"January, 2019","1,667","1,585",82,4.90%
2019,Jan,City/Town,Monroe,"Jan, '19",Monthly,"January, 2019",552,525,27,4.90%
2019,Jan,City/Town,Passadumkeag,"Jan, '19",Monthly,"January, 2019",162,154,8,4.90%
2019,Jan,City/Town,Sebec,"Jan, '19",Monthly,"January, 2019",246,234,12,4.90%
2019,Jan,City/Town,Westport,"Jan, '19",Monthly,"January, 2019",390,371,19,4.90%
2019,Jan,City/Town,Benton,"Jan, '19",Monthly,"January, 2019","1,329","1,263",66,5.00%
2019,Jan,City/Town,Clinton,"Jan, '19",Monthly,"January, 2019","1,607","1,526",81,5.00%
2019,Jan,City/Town,Deer Isle,"Jan, '19",Monthly,"January, 2019",799,759,40,5.00%
2019,Jan,City/Town,Macwahoc Plantation,"Jan, '19",Monthly,"January, 2019",20,19,1,5.00%
2019,Jan,City/Town,Norridgewock,"Jan, '19",Monthly,"January, 2019","1,694","1,610",84,5.00%
2019,Jan,City/Town,Norway,"Jan, '19",Monthly,"January, 2019","2,290","2,176",114,5.00%
2019,Jan,City/Town,South Aroostook Unorg,"Jan, '19",Monthly,"January, 2019",120,114,6,5.00%
2019,Jan,City/Town,Stoneham,"Jan, '19",Monthly,"January, 2019",121,115,6,5.00%
2019,Jan,City/Town,Avon,"Jan, '19",Monthly,"January, 2019",237,225,12,5.10%
2019,Jan,City/Town,Dexter,"Jan, '19",Monthly,"January, 2019","1,634","1,551",83,5.10%
2019,Jan,City/Town,Fairfield,"Jan, '19",Monthly,"January, 2019","3,308","3,140",168,5.10%
2019,Jan,City/Town,Jackson,"Jan, '19",Monthly,"January, 2019",237,225,12,5.10%
2019,Jan,City/Town,Lamoine,"Jan, '19",Monthly,"January, 2019",846,803,43,5.10%
2019,Jan,City/Town,Sorrento,"Jan, '19",Monthly,"January, 2019",117,111,6,5.10%
2019,Jan,City/Town,Baileyville,"Jan, '19",Monthly,"January, 2019",655,621,34,5.20%
2019,Jan,City/Town,Cutler,"Jan, '19",Monthly,"January, 2019",174,165,9,5.20%
2019,Jan,City/Town,Damariscotta,"Jan, '19",Monthly,"January, 2019",796,755,41,5.20%
2019,Jan,City/Town,Ludlow,"Jan, '19",Monthly,"January, 2019",191,181,10,5.20%
2019,Jan,City/Town,Newfield,"Jan, '19",Monthly,"January, 2019",694,658,36,5.20%
2019,Jan,City/Town,Orient,"Jan, '19",Monthly,"January, 2019",58,55,3,5.20%
2019,Jan,City/Town,Fayette,"Jan, '19",Monthly,"January, 2019",564,534,30,5.30%
2019,Jan,City/Town,Jay,"Jan, '19",Monthly,"January, 2019","2,294","2,173",121,5.30%
2019,Jan,City/Town,Kingman Unorg,"Jan, '19",Monthly,"January, 2019",75,71,4,5.30%
2019,Jan,City/Town,Lakeville Plantation,"Jan, '19",Monthly,"January, 2019",19,18,1,5.30%
2019,Jan,City/Town,Montville,"Jan, '19",Monthly,"January, 2019",599,567,32,5.30%
2019,Jan,City/Town,Otis,"Jan, '19",Monthly,"January, 2019",374,354,20,5.30%
2019,Jan,City/Town,Presque Isle,"Jan, '19",Monthly,"January, 2019","4,584","4,339",245,5.30%
2019,Jan,City/Town,Sanford,"Jan, '19",Monthly,"January, 2019","10,330","9,781",549,5.30%
2019,Jan,City/Town,Amity,"Jan, '19",Monthly,"January, 2019",74,70,4,5.40%
2019,Jan,City/Town,Appleton,"Jan, '19",Monthly,"January, 2019",681,644,37,5.40%
2019,Jan,City/Town,Blaine,"Jan, '19",Monthly,"January, 2019",354,335,19,5.40%
2019,Jan,City/Town,Canaan,"Jan, '19",Monthly,"January, 2019",963,911,52,5.40%
2019,Jan,City/Town,Eagle Lake,"Jan, '19",Monthly,"January, 2019",298,282,16,5.40%
2019,Jan,City/Town,Houlton,"Jan, '19",Monthly,"January, 2019","2,392","2,262",130,5.40%
2019,Jan,City/Town,Howland,"Jan, '19",Monthly,"January, 2019",514,486,28,5.40%
2019,Jan,City/Town,Industry,"Jan, '19",Monthly,"January, 2019",425,402,23,5.40%
2019,Jan,City/Town,Searsport,"Jan, '19",Monthly,"January, 2019","1,263","1,195",68,5.40%
2019,Jan,City/Town,Waterford,"Jan, '19",Monthly,"January, 2019",790,747,43,5.40%
2019,Jan,City/Town,West Paris,"Jan, '19",Monthly,"January, 2019",810,766,44,5.40%
2019,Jan,City/Town,Jonesboro,"Jan, '19",Monthly,"January, 2019",275,260,15,5.50%
2019,Jan,City/Town,Levant,"Jan, '19",Monthly,"January, 2019","1,596","1,509",87,5.50%
2019,Jan,City/Town,Madison,"Jan, '19",Monthly,"January, 2019","1,898","1,794",104,5.50%
2019,Jan,City/Town,Paris,"Jan, '19",Monthly,"January, 2019","2,324","2,196",128,5.50%
2019,Jan,City/Town,Passamaquoddy Indian Township Reservation,"Jan, '19",Monthly,"January, 2019",181,171,10,5.50%
2019,Jan,City/Town,Square Lake Unorg,"Jan, '19",Monthly,"January, 2019",217,205,12,5.50%
2019,Jan,City/Town,Thorndike,"Jan, '19",Monthly,"January, 2019",469,443,26,5.50%
2019,Jan,City/Town,Washburn,"Jan, '19",Monthly,"January, 2019",793,749,44,5.50%
2019,Jan,City/Town,Charleston,"Jan, '19",Monthly,"January, 2019",534,504,30,5.60%
2019,Jan,City/Town,Southport,"Jan, '19",Monthly,"January, 2019",216,204,12,5.60%
2019,Jan,City/Town,St John Plantation,"Jan, '19",Monthly,"January, 2019",89,84,5,5.60%
2019,Jan,City/Town,Troy,"Jan, '19",Monthly,"January, 2019",432,408,24,5.60%
2019,Jan,City/Town,Hamlin Plantation,"Jan, '19",Monthly,"January, 2019",70,66,4,5.70%
2019,Jan,City/Town,Hartford,"Jan, '19",Monthly,"January, 2019",600,566,34,5.70%
2019,Jan,City/Town,New Sharon,"Jan, '19",Monthly,"January, 2019",683,644,39,5.70%
2019,Jan,City/Town,Pittsfield,"Jan, '19",Monthly,"January, 2019","1,715","1,618",97,5.70%
2019,Jan,City/Town,Rome,"Jan, '19",Monthly,"January, 2019",491,463,28,5.70%
2019,Jan,City/Town,Willimantic,"Jan, '19",Monthly,"January, 2019",53,50,3,5.70%
2019,Jan,City/Town,Boothbay Harbor,"Jan, '19",Monthly,"January, 2019","1,313","1,237",76,5.80%
2019,Jan,City/Town,Burlington,"Jan, '19",Monthly,"January, 2019",137,129,8,5.80%
2019,Jan,City/Town,Enfield,"Jan, '19",Monthly,"January, 2019",668,629,39,5.80%
2019,Jan,City/Town,Livermore Falls,"Jan, '19",Monthly,"January, 2019","1,384","1,304",80,5.80%
2019,Jan,City/Town,Rangeley Plantation,"Jan, '19",Monthly,"January, 2019",69,65,4,5.80%
2019,Jan,City/Town,Robbinston,"Jan, '19",Monthly,"January, 2019",242,228,14,5.80%
2019,Jan,City/Town,Burnham,"Jan, '19",Monthly,"January, 2019",573,539,34,5.90%
2019,Jan,City/Town,Caribou,"Jan, '19",Monthly,"January, 2019","3,714","3,495",219,5.90%
2019,Jan,City/Town,Dixfield,"Jan, '19",Monthly,"January, 2019","1,100","1,035",65,5.90%
2019,Jan,City/Town,Ellsworth,"Jan, '19",Monthly,"January, 2019","3,767","3,544",223,5.90%
2019,Jan,City/Town,Frankfort,"Jan, '19",Monthly,"January, 2019",572,538,34,5.90%
2019,Jan,City/Town,Hudson,"Jan, '19",Monthly,"January, 2019",708,666,42,5.90%
2019,Jan,City/Town,Livermore,"Jan, '19",Monthly,"January, 2019",963,906,57,5.90%
2019,Jan,City/Town,Mariaville,"Jan, '19",Monthly,"January, 2019",271,255,16,5.90%
2019,Jan,City/Town,Mexico,"Jan, '19",Monthly,"January, 2019","1,068","1,005",63,5.90%
2019,Jan,City/Town,Phillips,"Jan, '19",Monthly,"January, 2019",404,380,24,5.90%
2019,Jan,City/Town,Winter Harbor,"Jan, '19",Monthly,"January, 2019",221,208,13,5.90%
2019,Jan,City/Town,Winterville Plantation,"Jan, '19",Monthly,"January, 2019",68,64,4,5.90%
2019,Jan,City/Town,Ashland,"Jan, '19",Monthly,"January, 2019",519,488,31,6.00%
2019,Jan,City/Town,Baring Plantation,"Jan, '19",Monthly,"January, 2019",117,110,7,6.00%
2019,Jan,City/Town,Cherryfield,"Jan, '19",Monthly,"January, 2019",550,517,33,6.00%
2019,Jan,City/Town,New Vineyard,"Jan, '19",Monthly,"January, 2019",331,311,20,6.00%
2019,Jan,City/Town,Reed Plantation,"Jan, '19",Monthly,"January, 2019",67,63,4,6.00%
2019,Jan,City/Town,Ripley,"Jan, '19",Monthly,"January, 2019",183,172,11,6.00%
2019,Jan,City/Town,Rumford,"Jan, '19",Monthly,"January, 2019","2,299","2,160",139,6.00%
2019,Jan,City/Town,Wells,"Jan, '19",Monthly,"January, 2019","5,670","5,330",340,6.00%
2019,Jan,City/Town,Whiting,"Jan, '19",Monthly,"January, 2019",235,221,14,6.00%
2019,Jan,City/Town,Woodstock,"Jan, '19",Monthly,"January, 2019",564,530,34,6.00%
2019,Jan,City/Town,Detroit,"Jan, '19",Monthly,"January, 2019",391,367,24,6.10%
2019,Jan,City/Town,Starks,"Jan, '19",Monthly,"January, 2019",310,291,19,6.10%
2019,Jan,City/Town,Stetson,"Jan, '19",Monthly,"January, 2019",574,539,35,6.10%
2019,Jan,City/Town,Temple,"Jan, '19",Monthly,"January, 2019",245,230,15,6.10%
2019,Jan,City/Town,Wallagrass,"Jan, '19",Monthly,"January, 2019",264,248,16,6.10%
2019,Jan,City/Town,Argyle,"Jan, '19",Monthly,"January, 2019",113,106,7,6.20%
2019,Jan,City/Town,Hancock,"Jan, '19",Monthly,"January, 2019","1,222","1,146",76,6.20%
2019,Jan,City/Town,Lubec,"Jan, '19",Monthly,"January, 2019",520,488,32,6.20%
2019,Jan,City/Town,Orland,"Jan, '19",Monthly,"January, 2019","1,203","1,129",74,6.20%
2019,Jan,City/Town,Amherst,"Jan, '19",Monthly,"January, 2019",190,178,12,6.30%
2019,Jan,City/Town,Chesterville,"Jan, '19",Monthly,"January, 2019",655,614,41,6.30%
2019,Jan,City/Town,Dixmont,"Jan, '19",Monthly,"January, 2019",557,522,35,6.30%
2019,Jan,City/Town,Grand Isle,"Jan, '19",Monthly,"January, 2019",191,179,12,6.30%
2019,Jan,City/Town,Wade,"Jan, '19",Monthly,"January, 2019",79,74,5,6.30%
2019,Jan,City/Town,Hartland,"Jan, '19",Monthly,"January, 2019",707,662,45,6.40%
2019,Jan,City/Town,Perry,"Jan, '19",Monthly,"January, 2019",407,381,26,6.40%
2019,Jan,City/Town,Skowhegan,"Jan, '19",Monthly,"January, 2019","3,481","3,259",222,6.40%
2019,Jan,City/Town,Waltham,"Jan, '19",Monthly,"January, 2019",171,160,11,6.40%
2019,Jan,City/Town,Calais,"Jan, '19",Monthly,"January, 2019","1,256","1,174",82,6.50%
2019,Jan,City/Town,Eustis,"Jan, '19",Monthly,"January, 2019",246,230,16,6.50%
2019,Jan,City/Town,Milton Unorg,"Jan, '19",Monthly,"January, 2019",62,58,4,6.50%
2019,Jan,City/Town,Monson,"Jan, '19",Monthly,"January, 2019",263,246,17,6.50%
2019,Jan,City/Town,Mount Desert,"Jan, '19",Monthly,"January, 2019","1,193","1,115",78,6.50%
2019,Jan,City/Town,New Limerick,"Jan, '19",Monthly,"January, 2019",263,246,17,6.50%
2019,Jan,City/Town,Roxbury,"Jan, '19",Monthly,"January, 2019",184,172,12,6.50%
2019,Jan,City/Town,Southeast Piscataquis Unorg,"Jan, '19",Monthly,"January, 2019",77,72,5,6.50%
2019,Jan,City/Town,Addison,"Jan, '19",Monthly,"January, 2019",654,611,43,6.60%
2019,Jan,City/Town,Coplin,"Jan, '19",Monthly,"January, 2019",61,57,4,6.60%
2019,Jan,City/Town,New Sweden,"Jan, '19",Monthly,"January, 2019",301,281,20,6.60%
2019,Jan,City/Town,Patten,"Jan, '19",Monthly,"January, 2019",456,426,30,6.60%
2019,Jan,City/Town,Sweden,"Jan, '19",Monthly,"January, 2019",151,141,10,6.60%
2019,Jan,City/Town,Clifton,"Jan, '19",Monthly,"January, 2019",419,391,28,6.70%
2019,Jan,City/Town,Highland Plantation,"Jan, '19",Monthly,"January, 2019",15,14,1,6.70%
2019,Jan,City/Town,Oxbow Plantation,"Jan, '19",Monthly,"January, 2019",15,14,1,6.70%
2019,Jan,City/Town,South Franklin Unorg,"Jan, '19",Monthly,"January, 2019",15,14,1,6.70%
2019,Jan,City/Town,South Oxford Unorg,"Jan, '19",Monthly,"January, 2019",269,251,18,6.70%
2019,Jan,City/Town,Steuben,"Jan, '19",Monthly,"January, 2019",478,446,32,6.70%
2019,Jan,City/Town,Athens,"Jan, '19",Monthly,"January, 2019",440,410,30,6.80%
2019,Jan,City/Town,Milo,"Jan, '19",Monthly,"January, 2019",896,835,61,6.80%
2019,Jan,City/Town,Sangerville,"Jan, '19",Monthly,"January, 2019",457,426,31,6.80%
2019,Jan,City/Town,Bingham,"Jan, '19",Monthly,"January, 2019",348,324,24,6.90%
2019,Jan,City/Town,Brownville,"Jan, '19",Monthly,"January, 2019",462,430,32,6.90%
2019,Jan,City/Town,Liberty,"Jan, '19",Monthly,"January, 2019",448,417,31,6.90%
2019,Jan,City/Town,Linneus,"Jan, '19",Monthly,"January, 2019",447,416,31,6.90%
2019,Jan,City/Town,Monticello,"Jan, '19",Monthly,"January, 2019",304,283,21,6.90%
2019,Jan,City/Town,Somerville,"Jan, '19",Monthly,"January, 2019",215,200,15,7.00%
2019,Jan,City/Town,Beddington,"Jan, '19",Monthly,"January, 2019",28,26,2,7.10%
2019,Jan,City/Town,Kingfield,"Jan, '19",Monthly,"January, 2019",481,447,34,7.10%
2019,Jan,City/Town,Talmadge,"Jan, '19",Monthly,"January, 2019",14,13,1,7.10%
2019,Jan,City/Town,Trenton,"Jan, '19",Monthly,"January, 2019",847,787,60,7.10%
2019,Jan,City/Town,Palmyra,"Jan, '19",Monthly,"January, 2019",759,704,55,7.20%
2019,Jan,City/Town,Winn,"Jan, '19",Monthly,"January, 2019",152,141,11,7.20%
2019,Jan,City/Town,Garland,"Jan, '19",Monthly,"January, 2019",481,446,35,7.30%
2019,Jan,City/Town,Sherman,"Jan, '19",Monthly,"January, 2019",385,357,28,7.30%
2019,Jan,City/Town,Medford,"Jan, '19",Monthly,"January, 2019",135,125,10,7.40%
2019,Jan,City/Town,Oakfield,"Jan, '19",Monthly,"January, 2019",257,238,19,7.40%
2019,Jan,City/Town,Canton,"Jan, '19",Monthly,"January, 2019",401,371,30,7.50%
2019,Jan,City/Town,East Millinocket,"Jan, '19",Monthly,"January, 2019",599,554,45,7.50%
2019,Jan,City/Town,Mount Chase,"Jan, '19",Monthly,"January, 2019",53,49,4,7.50%
2019,Jan,City/Town,Southwest Harbor,"Jan, '19",Monthly,"January, 2019",919,850,69,7.50%
2019,Jan,City/Town,Boothbay,"Jan, '19",Monthly,"January, 2019",899,831,68,7.60%
2019,Jan,City/Town,Connor Unorg,"Jan, '19",Monthly,"January, 2019",171,158,13,7.60%
2019,Jan,City/Town,Easton,"Jan, '19",Monthly,"January, 2019",568,525,43,7.60%
2019,Jan,City/Town,Fort Fairfield,"Jan, '19",Monthly,"January, 2019","1,387","1,281",106,7.60%
2019,Jan,City/Town,Mercer,"Jan, '19",Monthly,"January, 2019",304,281,23,7.60%
2019,Jan,City/Town,Millinocket,"Jan, '19",Monthly,"January, 2019","1,592","1,471",121,7.60%
2019,Jan,City/Town,Ogunquit,"Jan, '19",Monthly,"January, 2019",446,412,34,7.60%
2019,Jan,City/Town,Wellington,"Jan, '19",Monthly,"January, 2019",79,73,6,7.60%
2019,Jan,City/Town,Bradford,"Jan, '19",Monthly,"January, 2019",581,536,45,7.70%
2019,Jan,City/Town,Harmony,"Jan, '19",Monthly,"January, 2019",274,253,21,7.70%
2019,Jan,City/Town,St Albans,"Jan, '19",Monthly,"January, 2019",820,757,63,7.70%
2019,Jan,City/Town,Tremont,"Jan, '19",Monthly,"January, 2019",775,715,60,7.70%
2019,Jan,City/Town,Carrol Plantation,"Jan, '19",Monthly,"January, 2019",51,47,4,7.80%
2019,Jan,City/Town,Lincoln,"Jan, '19",Monthly,"January, 2019","1,767","1,630",137,7.80%
2019,Jan,City/Town,Prentiss Plantation,"Jan, '19",Monthly,"January, 2019",64,59,5,7.80%
2019,Jan,City/Town,Byron,"Jan, '19",Monthly,"January, 2019",76,70,6,7.90%
2019,Jan,City/Town,Castle Hill,"Jan, '19",Monthly,"January, 2019",152,140,12,7.90%
2019,Jan,City/Town,Eastbrook,"Jan, '19",Monthly,"January, 2019",214,197,17,7.90%
2019,Jan,City/Town,Eastport,"Jan, '19",Monthly,"January, 2019",468,431,37,7.90%
2019,Jan,City/Town,Pleasant Ridge Plantation,"Jan, '19",Monthly,"January, 2019",38,35,3,7.90%
2019,Jan,City/Town,Solon,"Jan, '19",Monthly,"January, 2019",471,434,37,7.90%
2019,Jan,City/Town,Deblois,"Jan, '19",Monthly,"January, 2019",25,23,2,8.00%
2019,Jan,City/Town,Corinna,"Jan, '19",Monthly,"January, 2019",914,840,74,8.10%
2019,Jan,City/Town,Garfield Plantation,"Jan, '19",Monthly,"January, 2019",37,34,3,8.10%
2019,Jan,City/Town,Hammond Plantation,"Jan, '19",Monthly,"January, 2019",37,34,3,8.10%
2019,Jan,City/Town,Plymouth,"Jan, '19",Monthly,"January, 2019",636,584,52,8.20%
2019,Jan,City/Town,Limestone,"Jan, '19",Monthly,"January, 2019","1,000",917,83,8.30%
2019,Jan,City/Town,New Portland,"Jan, '19",Monthly,"January, 2019",301,276,25,8.30%
2019,Jan,City/Town,Webster Plantation,"Jan, '19",Monthly,"January, 2019",12,11,1,8.30%
2019,Jan,City/Town,Westfield,"Jan, '19",Monthly,"January, 2019",193,177,16,8.30%
2019,Jan,City/Town,Bar Harbor,"Jan, '19",Monthly,"January, 2019","3,358","3,077",281,8.40%
2019,Jan,City/Town,Passamaquoddy Pleasant Point Reservation,"Jan, '19",Monthly,"January, 2019",203,186,17,8.40%
2019,Jan,City/Town,Charlotte,"Jan, '19",Monthly,"January, 2019",118,108,10,8.50%
2019,Jan,City/Town,Princeton,"Jan, '19",Monthly,"January, 2019",361,330,31,8.60%
2019,Jan,City/Town,Alexander,"Jan, '19",Monthly,"January, 2019",231,211,20,8.70%
2019,Jan,City/Town,Hanover,"Jan, '19",Monthly,"January, 2019",127,116,11,8.70%
2019,Jan,City/Town,Island Falls,"Jan, '19",Monthly,"January, 2019",300,274,26,8.70%
2019,Jan,City/Town,Mattawamkeag,"Jan, '19",Monthly,"January, 2019",230,210,20,8.70%
2019,Jan,City/Town,Sullivan,"Jan, '19",Monthly,"January, 2019",606,553,53,8.70%
2019,Jan,City/Town,Shirley,"Jan, '19",Monthly,"January, 2019",91,83,8,8.80%
2019,Jan,City/Town,Gouldsboro,"Jan, '19",Monthly,"January, 2019",673,613,60,8.90%
2019,Jan,City/Town,Bancroft,"Jan, '19",Monthly,"January, 2019",11,10,1,9.10%
2019,Jan,City/Town,Franklin,"Jan, '19",Monthly,"January, 2019",693,630,63,9.10%
2019,Jan,City/Town,Medway,"Jan, '19",Monthly,"January, 2019",434,394,40,9.20%
2019,Jan,City/Town,Anson,"Jan, '19",Monthly,"January, 2019",902,818,84,9.30%
2019,Jan,City/Town,Carthage,"Jan, '19",Monthly,"January, 2019",193,175,18,9.30%
2019,Jan,City/Town,Embden,"Jan, '19",Monthly,"January, 2019",407,369,38,9.30%
2019,Jan,City/Town,North Washington Unorg,"Jan, '19",Monthly,"January, 2019",170,154,16,9.40%
2019,Jan,City/Town,Harrington,"Jan, '19",Monthly,"January, 2019",441,399,42,9.50%
2019,Jan,City/Town,St Francis Plantation,"Jan, '19",Monthly,"January, 2019",156,141,15,9.60%
2019,Jan,City/Town,Maxfield,"Jan, '19",Monthly,"January, 2019",31,28,3,9.70%
2019,Jan,City/Town,Pembroke,"Jan, '19",Monthly,"January, 2019",279,252,27,9.70%
2019,Jan,City/Town,Van Buren,"Jan, '19",Monthly,"January, 2019",706,635,71,10.10%
2019,Jan,City/Town,Aurora,"Jan, '19",Monthly,"January, 2019",49,44,5,10.20%
2019,Jan,City/Town,Portage Lake,"Jan, '19",Monthly,"January, 2019",157,141,16,10.20%
2019,Jan,City/Town,Northwest Piscataquis Unorg,"Jan, '19",Monthly,"January, 2019",78,70,8,10.30%
2019,Jan,City/Town,Staceyville,"Jan, '19",Monthly,"January, 2019",117,105,12,10.30%
2019,Jan,City/Town,Perham,"Jan, '19",Monthly,"January, 2019",173,155,18,10.40%
2019,Jan,City/Town,Milbridge,"Jan, '19",Monthly,"January, 2019",476,425,51,10.70%
2019,Jan,City/Town,Columbia Falls,"Jan, '19",Monthly,"January, 2019",213,190,23,10.80%
2019,Jan,City/Town,Danforth,"Jan, '19",Monthly,"January, 2019",185,165,20,10.80%
2019,Jan,City/Town,Lee,"Jan, '19",Monthly,"January, 2019",333,297,36,10.80%
2019,Jan,City/Town,Weld,"Jan, '19",Monthly,"January, 2019",170,150,20,11.80%
2019,Jan,City/Town,Moscow,"Jan, '19",Monthly,"January, 2019",201,177,24,11.90%
2019,Jan,City/Town,Crystal,"Jan, '19",Monthly,"January, 2019",106,93,13,12.30%
2019,Jan,City/Town,Meddybemps,"Jan, '19",Monthly,"January, 2019",65,57,8,12.30%
2019,Jan,City/Town,Caratunk,"Jan, '19",Monthly,"January, 2019",55,48,7,12.70%
2019,Jan,City/Town,Woodville,"Jan, '19",Monthly,"January, 2019",95,82,13,13.70%
2019,Jan,City/Town,Vanceboro,"Jan, '19",Monthly,"January, 2019",52,44,8,15.40%
2019,Jan,City/Town,Caswell Plantation,"Jan, '19",Monthly,"January, 2019",94,79,15,16.00%
2019,Jan,City/Town,Westmanland,"Jan, '19",Monthly,"January, 2019",30,25,5,16.70%
2019,Jan,City/Town,Allagash,"Jan, '19",Monthly,"January, 2019",72,59,13,18.10%
2019,Jan,City/Town,Cyr Plantation,"Jan, '19",Monthly,"January, 2019",32,25,7,21.90%
2019,Jan,City/Town,Hersey,"Jan, '19",Monthly,"January, 2019",12,9,3,25.00%
2020,Jan,City/Town,Codyville Plantation,"Jan, '20",Monthly,"January, 2020",4,4,0,0.00%
2020,Jan,City/Town,Criehaven Unorg,"Jan, '20",Monthly,"January, 2020",0,0,0,0.00%
2020,Jan,City/Town,Dennistown Plantation,"Jan, '20",Monthly,"January, 2020",19,19,0,0.00%
2020,Jan,City/Town,Drew Plantation,"Jan, '20",Monthly,"January, 2020",6,6,0,0.00%
2020,Jan,City/Town,Frenchboro,"Jan, '20",Monthly,"January, 2020",23,23,0,0.00%
2020,Jan,City/Town,Frye Island,"Jan, '20",Monthly,"January, 2020",1,1,0,0.00%
2020,Jan,City/Town,Kingsbury Plantation,"Jan, '20",Monthly,"January, 2020",12,12,0,0.00%
