County,Date,Geofips,Month,Year,Civilian Labor Force,Employment,Number of Records,Unemployment,Unemployment Rate
Ferry,2/1/20,53019,2,2020,2502,2170,1,332,13.30%
Franklin,2/1/20,53021,2,2020,42448,39385,1,3063,7.20%
Garfield,2/1/20,53023,2,2020,814,757,1,57,7.00%
Grant,2/1/20,53025,2,2020,44955,41109,1,3846,8.60%
Grays Harbor,2/1/20,53027,2,2020,29442,27366,1,2076,7.10%
Island,2/1/20,53029,2,2020,37080,35273,1,1807,4.90%
Jefferson,2/1/20,53031,2,2020,13319,12582,1,737,5.50%
King,2/1/20,53033,2,2020,1310239,1278267,1,31972,2.40%
Kitsap,2/1/20,53035,2,2020,133434,127812,1,5622,4.20%
Kittitas,2/1/20,53037,2,2020,24185,22819,1,1366,5.60%
Klickitat,2/1/20,53039,2,2020,9839,9193,1,646,6.60%
Lewis,2/1/20,53041,2,2020,35364,33121,1,2243,6.30%
Lincoln,2/1/20,53043,2,2020,4753,4465,1,288,6.10%
Mason,2/1/20,53045,2,2020,26576,24931,1,1645,6.20%
Okanogan,2/1/20,53047,2,2020,18929,17265,1,1664,8.80%
Pacific,2/1/20,53049,2,2020,8554,7988,1,566,6.60%
Pend Oreille,2/1/20,53051,2,2020,5183,4711,1,472,9.10%
Pierce,2/1/20,53053,2,2020,456345,433701,1,22644,5.00%
San Juan,2/1/20,53055,2,2020,8485,8124,1,361,4.30%
Skagit,2/1/20,53057,2,2020,63484,59855,1,3629,5.70%
Skamania,2/1/20,53059,2,2020,5667,5355,1,312,5.50%
Snohomish,2/1/20,53061,2,2020,446145,433844,1,12301,2.80%
Spokane,2/1/20,53063,2,2020,262904,248229,1,14675,5.60%
Stevens,2/1/20,53065,2,2020,19367,17706,1,1661,8.60%
Thurston,2/1/20,53067,2,2020,148241,141303,1,6938,4.70%
Wahkiakum,2/1/20,53069,2,2020,1361,1268,1,93,6.80%
Walla Walla,2/1/20,53071,2,2020,30292,28821,1,1471,4.90%
Whatcom,2/1/20,53073,2,2020,118175,112296,1,5879,5.00%
Whitman,2/1/20,53075,2,2020,24585,23645,1,940,3.80%
Yakima,2/1/20,53077,2,2020,130037,119652,1,10385,8.00%
Adams,3/1/90,53001,3,1990,7150,6314,1,836,11.70%
Asotin,3/1/90,53003,3,1990,9445,8881,1,564,6.00%
Clallam,3/1/90,53009,3,1990,23240,21350,1,1890,8.10%
Columbia,3/1/90,53013,3,1990,1488,1221,1,267,17.90%
Cowlitz,3/1/90,53015,3,1990,38658,35806,1,2852,7.40%
Douglas,3/1/90,53017,3,1990,14966,13692,1,1274,8.50%
Ferry,3/1/90,53019,3,1990,2867,2335,1,532,18.60%
Franklin,3/1/90,53021,3,1990,18811,16586,1,2225,11.80%
Garfield,3/1/90,53023,3,1990,1092,1046,1,46,4.20%
Grant,3/1/90,53025,3,1990,25813,23108,1,2705,10.50%
Grays Harbor,3/1/90,53027,3,1990,27999,25038,1,2961,10.60%
Island,3/1/90,53029,3,1990,23414,22491,1,923,3.90%
Jefferson,3/1/90,53031,3,1990,8257,7804,1,453,5.50%
King,3/1/90,53033,3,1990,859249,824890,1,34359,4.00%
Kitsap,3/1/90,53035,3,1990,86087,82439,1,3648,4.20%
Kittitas,3/1/90,53037,3,1990,13910,12649,1,1261,9.10%
Klickitat,3/1/90,53039,3,1990,8019,6617,1,1402,17.50%
Lewis,3/1/90,53041,3,1990,26411,24001,1,2410,9.10%
Lincoln,3/1/90,53043,3,1990,4201,3975,1,226,5.40%
Mason,3/1/90,53045,3,1990,15611,14575,1,1036,6.60%
Okanogan,3/1/90,53047,3,1990,17856,15603,1,2253,12.60%
Pacific,3/1/90,53049,3,1990,7496,6794,1,702,9.40%
Pend Oreille,3/1/90,53051,3,1990,3610,2974,1,636,17.60%
Pierce,3/1/90,53053,3,1990,279573,265212,1,14361,5.10%
San Juan,3/1/90,53055,3,1990,4596,4418,1,178,3.90%
Skagit,3/1/90,53057,3,1990,39139,36046,1,3093,7.90%
Skamania,3/1/90,53059,3,1990,3905,3383,1,522,13.40%
Snohomish,3/1/90,53061,3,1990,250738,239071,1,11667,4.70%
Spokane,3/1/90,53063,3,1990,176251,164685,1,11566,6.60%
Stevens,3/1/90,53065,3,1990,13832,12188,1,1644,11.90%
Thurston,3/1/90,53067,3,1990,82218,77873,1,4345,5.30%
Wahkiakum,3/1/90,53069,3,1990,1511,1402,1,109,7.20%
Walla Walla,3/1/90,53071,3,1990,24545,22108,1,2437,9.90%
Whatcom,3/1/90,53073,3,1990,67530,63398,1,4132,6.10%
Whitman,3/1/90,53075,3,1990,18320,18011,1,309,1.70%
Yakima,3/1/90,53077,3,1990,98689,84735,1,13954,14.10%
Adams,3/1/91,53001,3,1991,7520,6606,1,914,12.20%
Asotin,3/1/91,53003,3,1991,9427,8688,1,739,7.80%
Clallam,3/1/91,53009,3,1991,22892,20791,1,2101,9.20%
Columbia,3/1/91,53013,3,1991,1270,1021,1,249,19.60%
Cowlitz,3/1/91,53015,3,1991,39408,36214,1,3194,8.10%
Douglas,3/1/91,53017,3,1991,15170,13607,1,1563,10.30%
Ferry,3/1/91,53019,3,1991,2778,2256,1,522,18.80%
Franklin,3/1/91,53021,3,1991,19280,16720,1,2560,13.30%
Garfield,3/1/91,53023,3,1991,1008,960,1,48,4.80%
Grant,3/1/91,53025,3,1991,27170,23986,1,3184,11.70%
Grays Harbor,3/1/91,53027,3,1991,27604,24023,1,3581,13.00%
Island,3/1/91,53029,3,1991,22987,21869,1,1118,4.90%
Jefferson,3/1/91,53031,3,1991,8085,7486,1,599,7.40%
King,3/1/91,53033,3,1991,855809,819030,1,36779,4.30%
Kitsap,3/1/91,53035,3,1991,86463,81801,1,4662,5.40%
Kittitas,3/1/91,53037,3,1991,13661,12215,1,1446,10.60%
Klickitat,3/1/91,53039,3,1991,7487,6229,1,1258,16.80%
Lewis,3/1/91,53041,3,1991,26302,23064,1,3238,12.30%
Lincoln,3/1/91,53043,3,1991,4088,3863,1,225,5.50%
Mason,3/1/91,53045,3,1991,15757,14094,1,1663,10.60%
Okanogan,3/1/91,53047,3,1991,18463,15693,1,2770,15.00%
Pacific,3/1/91,53049,3,1991,7643,6781,1,862,11.30%
Pend Oreille,3/1/91,53051,3,1991,3438,2761,1,677,19.70%
Pierce,3/1/91,53053,3,1991,278507,259460,1,19047,6.80%
San Juan,3/1/91,53055,3,1991,4781,4565,1,216,4.50%
Skagit,3/1/91,53057,3,1991,39611,35898,1,3713,9.40%
Skamania,3/1/91,53059,3,1991,3983,3489,1,494,12.40%
Snohomish,3/1/91,53061,3,1991,254968,241197,1,13771,5.40%
Spokane,3/1/91,53063,3,1991,176557,163850,1,12707,7.20%
Stevens,3/1/91,53065,3,1991,13755,11887,1,1868,13.60%
Thurston,3/1/91,53067,3,1991,83226,78039,1,5187,6.20%
Wahkiakum,3/1/91,53069,3,1991,1492,1410,1,82,5.50%
Walla Walla,3/1/91,53071,3,1991,23491,20913,1,2578,11.00%
Whatcom,3/1/91,53073,3,1991,69085,63997,1,5088,7.40%
Whitman,3/1/91,53075,3,1991,18093,17734,1,359,2.00%
Yakima,3/1/91,53077,3,1991,98983,84024,1,14959,15.10%
Adams,3/1/92,53001,3,1992,7477,6305,1,1172,15.70%
Asotin,3/1/92,53003,3,1992,9865,9213,1,652,6.60%
Clallam,3/1/92,53009,3,1992,23142,20939,1,2203,9.50%
Columbia,3/1/92,53013,3,1992,1390,1072,1,318,22.90%
Cowlitz,3/1/92,53015,3,1992,37970,33860,1,4110,10.80%
Douglas,3/1/92,53017,3,1992,15425,13928,1,1497,9.70%
Ferry,3/1/92,53019,3,1992,2878,2237,1,641,22.30%
Franklin,3/1/92,53021,3,1992,19691,17194,1,2497,12.70%
Garfield,3/1/92,53023,3,1992,1050,1000,1,50,4.80%
Grant,3/1/92,53025,3,1992,28250,24646,1,3604,12.80%
Grays Harbor,3/1/92,53027,3,1992,27572,24080,1,3492,12.70%
Island,3/1/92,53029,3,1992,24124,22565,1,1559,6.50%
Jefferson,3/1/92,53031,3,1992,8349,7470,1,879,10.50%
King,3/1/92,53033,3,1992,886578,837293,1,49285,5.60%
Kitsap,3/1/92,53035,3,1992,87619,82081,1,5538,6.30%
Kittitas,3/1/92,53037,3,1992,13881,12055,1,1826,13.20%
Klickitat,3/1/92,53039,3,1992,7855,6435,1,1420,18.10%
Lewis,3/1/92,53041,3,1992,27143,23799,1,3344,12.30%
Lincoln,3/1/92,53043,3,1992,4179,3899,1,280,6.70%
Mason,3/1/92,53045,3,1992,15494,14094,1,1400,9.00%
Okanogan,3/1/92,53047,3,1992,18939,16225,1,2714,14.30%
Pacific,3/1/92,53049,3,1992,7900,7010,1,890,11.30%
Pend Oreille,3/1/92,53051,3,1992,3701,2966,1,735,19.90%
Pierce,3/1/92,53053,3,1992,285639,263434,1,22205,7.80%
San Juan,3/1/92,53055,3,1992,4932,4529,1,403,8.20%
Skagit,3/1/92,53057,3,1992,40854,36224,1,4630,11.30%
Skamania,3/1/92,53059,3,1992,3762,3070,1,692,18.40%
Snohomish,3/1/92,53061,3,1992,267480,250737,1,16743,6.30%
Spokane,3/1/92,53063,3,1992,179723,165905,1,13818,7.70%
Stevens,3/1/92,53065,3,1992,14547,12439,1,2108,14.50%
Thurston,3/1/92,53067,3,1992,85988,80031,1,5957,6.90%
Wahkiakum,3/1/92,53069,3,1992,1578,1472,1,106,6.70%
Walla Walla,3/1/92,53071,3,1992,24229,21563,1,2666,11.00%
Whatcom,3/1/92,53073,3,1992,72669,66601,1,6068,8.40%
Whitman,3/1/92,53075,3,1992,17826,17398,1,428,2.40%
Yakima,3/1/92,53077,3,1992,102081,86048,1,16033,15.70%
Adams,3/1/93,53001,3,1993,8077,6344,1,1733,21.50%
Asotin,3/1/93,53003,3,1993,9857,9193,1,664,6.70%
Clallam,3/1/93,53009,3,1993,22991,20595,1,2396,10.40%
Columbia,3/1/93,53013,3,1993,1376,1070,1,306,22.20%
Cowlitz,3/1/93,53015,3,1993,38572,34067,1,4505,11.70%
Douglas,3/1/93,53017,3,1993,16081,14406,1,1675,10.40%
Ferry,3/1/93,53019,3,1993,2795,2185,1,610,21.80%
Franklin,3/1/93,53021,3,1993,21721,18201,1,3520,16.20%
Garfield,3/1/93,53023,3,1993,1067,966,1,101,9.50%
Grant,3/1/93,53025,3,1993,29807,24882,1,4925,16.50%
Grays Harbor,3/1/93,53027,3,1993,27886,23638,1,4248,15.20%
Island,3/1/93,53029,3,1993,23988,22597,1,1391,5.80%
Jefferson,3/1/93,53031,3,1993,9101,8270,1,831,9.10%
King,3/1/93,53033,3,1993,901884,848230,1,53654,5.90%
Kitsap,3/1/93,53035,3,1993,89892,83884,1,6008,6.70%
Kittitas,3/1/93,53037,3,1993,14434,12578,1,1856,12.90%
Klickitat,3/1/93,53039,3,1993,8101,6469,1,1632,20.10%
Lewis,3/1/93,53041,3,1993,27037,23837,1,3200,11.80%
Lincoln,3/1/93,53043,3,1993,4243,3928,1,315,7.40%
Mason,3/1/93,53045,3,1993,15994,14293,1,1701,10.60%
Okanogan,3/1/93,53047,3,1993,19759,16672,1,3087,15.60%
Pacific,3/1/93,53049,3,1993,7713,6683,1,1030,13.40%
Pend Oreille,3/1/93,53051,3,1993,3805,3112,1,693,18.20%
Pierce,3/1/93,53053,3,1993,293582,270735,1,22847,7.80%
San Juan,3/1/93,53055,3,1993,4850,4320,1,530,10.90%
Skagit,3/1/93,53057,3,1993,42679,37330,1,5349,12.50%
Skamania,3/1/93,53059,3,1993,3936,3111,1,825,21.00%
Snohomish,3/1/93,53061,3,1993,276605,257836,1,18769,6.80%
Spokane,3/1/93,53063,3,1993,182588,169037,1,13551,7.40%
Stevens,3/1/93,53065,3,1993,15076,13127,1,1949,12.90%
Thurston,3/1/93,53067,3,1993,87854,81615,1,6239,7.10%
Wahkiakum,3/1/93,53069,3,1993,1626,1492,1,134,8.20%
Walla Walla,3/1/93,53071,3,1993,24526,22040,1,2486,10.10%
Whatcom,3/1/93,53073,3,1993,74020,67668,1,6352,8.60%
Whitman,3/1/93,53075,3,1993,18144,17612,1,532,2.90%
Yakima,3/1/93,53077,3,1993,105576,86552,1,19024,18.00%
Adams,3/1/94,53001,3,1994,8043,6713,1,1330,16.50%
Asotin,3/1/94,53003,3,1994,10924,10377,1,547,5.00%
Clallam,3/1/94,53009,3,1994,23046,20242,1,2804,12.20%
Columbia,3/1/94,53013,3,1994,1333,1069,1,264,19.80%
Cowlitz,3/1/94,53015,3,1994,39005,34626,1,4379,11.20%
Douglas,3/1/94,53017,3,1994,16733,15125,1,1608,9.60%
Ferry,3/1/94,53019,3,1994,2886,2286,1,600,20.80%
Franklin,3/1/94,53021,3,1994,22090,19543,1,2547,11.50%
Garfield,3/1/94,53023,3,1994,1056,979,1,77,7.30%
Grant,3/1/94,53025,3,1994,30956,27000,1,3956,12.80%
Grays Harbor,3/1/94,53027,3,1994,27581,23244,1,4337,15.70%
Island,3/1/94,53029,3,1994,24547,23062,1,1485,6.00%
Jefferson,3/1/94,53031,3,1994,9007,7966,1,1041,11.60%
King,3/1/94,53033,3,1994,898850,851501,1,47349,5.30%
Kitsap,3/1/94,53035,3,1994,89626,82810,1,6816,7.60%
Kittitas,3/1/94,53037,3,1994,14864,13019,1,1845,12.40%
Klickitat,3/1/94,53039,3,1994,8099,6658,1,1441,17.80%
Lewis,3/1/94,53041,3,1994,28206,25173,1,3033,10.80%
Lincoln,3/1/94,53043,3,1994,4324,3983,1,341,7.90%
Mason,3/1/94,53045,3,1994,16604,14781,1,1823,11.00%
Okanogan,3/1/94,53047,3,1994,20312,17511,1,2801,13.80%
Pacific,3/1/94,53049,3,1994,7731,6788,1,943,12.20%
Pend Oreille,3/1/94,53051,3,1994,3889,3233,1,656,16.90%
Pierce,3/1/94,53053,3,1994,304322,279112,1,25210,8.30%
San Juan,3/1/94,53055,3,1994,4943,4427,1,516,10.40%
Skagit,3/1/94,53057,3,1994,46787,41467,1,5320,11.40%
Skamania,3/1/94,53059,3,1994,3988,3358,1,630,15.80%
Snohomish,3/1/94,53061,3,1994,280582,262681,1,17901,6.40%
Spokane,3/1/94,53063,3,1994,191361,178720,1,12641,6.60%
Stevens,3/1/94,53065,3,1994,16407,14239,1,2168,13.20%
Thurston,3/1/94,53067,3,1994,90036,83358,1,6678,7.40%
Wahkiakum,3/1/94,53069,3,1994,1706,1571,1,135,7.90%
Walla Walla,3/1/94,53071,3,1994,25327,23134,1,2193,8.70%
Whatcom,3/1/94,53073,3,1994,73878,67450,1,6428,8.70%
Whitman,3/1/94,53075,3,1994,18464,17983,1,481,2.60%
Yakima,3/1/94,53077,3,1994,106986,89731,1,17255,16.10%
Adams,3/1/95,53001,3,1995,8317,7140,1,1177,14.20%
Asotin,3/1/95,53003,3,1995,11603,11014,1,589,5.10%
Clallam,3/1/95,53009,3,1995,24151,21705,1,2446,10.10%
Columbia,3/1/95,53013,3,1995,1346,1089,1,257,19.10%
Cowlitz,3/1/95,53015,3,1995,41110,37847,1,3263,7.90%
Douglas,3/1/95,53017,3,1995,17072,15663,1,1409,8.30%
Ferry,3/1/95,53019,3,1995,2987,2375,1,612,20.50%
Franklin,3/1/95,53021,3,1995,23109,20517,1,2592,11.20%
Garfield,3/1/95,53023,3,1995,1025,962,1,63,6.10%
Grant,3/1/95,53025,3,1995,32262,28535,1,3727,11.60%
Grays Harbor,3/1/95,53027,3,1995,28185,24806,1,3379,12.00%
Island,3/1/95,53029,3,1995,25877,24614,1,1263,4.90%
Jefferson,3/1/95,53031,3,1995,9912,9068,1,844,8.50%
King,3/1/95,53033,3,1995,903364,861817,1,41547,4.60%
Kitsap,3/1/95,53035,3,1995,92005,85401,1,6604,7.20%
Kittitas,3/1/95,53037,3,1995,16688,15014,1,1674,10.00%
Klickitat,3/1/95,53039,3,1995,8750,7473,1,1277,14.60%
Lewis,3/1/95,53041,3,1995,29784,27023,1,2761,9.30%
Lincoln,3/1/95,53043,3,1995,4646,4290,1,356,7.70%
Mason,3/1/95,53045,3,1995,17888,16210,1,1678,9.40%
Okanogan,3/1/95,53047,3,1995,21619,18735,1,2884,13.30%
Pacific,3/1/95,53049,3,1995,8160,7317,1,843,10.30%
Pend Oreille,3/1/95,53051,3,1995,4126,3379,1,747,18.10%
Pierce,3/1/95,53053,3,1995,320282,298477,1,21805,6.80%
San Juan,3/1/95,53055,3,1995,5143,4656,1,487,9.50%
Skagit,3/1/95,53057,3,1995,48623,43726,1,4897,10.10%
Skamania,3/1/95,53059,3,1995,4151,3649,1,502,12.10%
Snohomish,3/1/95,53061,3,1995,283176,268152,1,15024,5.30%
Spokane,3/1/95,53063,3,1995,201515,188668,1,12847,6.40%
Stevens,3/1/95,53065,3,1995,16719,14532,1,2187,13.10%
Thurston,3/1/95,53067,3,1995,95239,89016,1,6223,6.50%
Wahkiakum,3/1/95,53069,3,1995,1748,1632,1,116,6.60%
Walla Walla,3/1/95,53071,3,1995,26510,24280,1,2230,8.40%
Whatcom,3/1/95,53073,3,1995,78432,72041,1,6391,8.10%
Whitman,3/1/95,53075,3,1995,18983,18539,1,444,2.30%
Yakima,3/1/95,53077,3,1995,110445,93634,1,16811,15.20%
Adams,3/1/96,53001,3,1996,8249,7198,1,1051,12.70%
Asotin,3/1/96,53003,3,1996,11944,11232,1,712,6.00%
Clallam,3/1/96,53009,3,1996,24591,22008,1,2583,10.50%
Columbia,3/1/96,53013,3,1996,1401,1143,1,258,18.40%
Cowlitz,3/1/96,53015,3,1996,42152,38419,1,3733,8.90%
Douglas,3/1/96,53017,3,1996,17679,16200,1,1479,8.40%
Ferry,3/1/96,53019,3,1996,2963,2371,1,592,20.00%
Franklin,3/1/96,53021,3,1996,22820,19621,1,3199,14.00%
Garfield,3/1/96,53023,3,1996,1099,1029,1,70,6.40%
Grant,3/1/96,53025,3,1996,33139,29193,1,3946,11.90%
Grays Harbor,3/1/96,53027,3,1996,27835,24549,1,3286,11.80%
Island,3/1/96,53029,3,1996,26231,24981,1,1250,4.80%
Jefferson,3/1/96,53031,3,1996,9871,9039,1,832,8.40%
King,3/1/96,53033,3,1996,922414,880414,1,42000,4.60%
Kitsap,3/1/96,53035,3,1996,94544,87802,1,6742,7.10%
Kittitas,3/1/96,53037,3,1996,16217,14517,1,1700,10.50%
Klickitat,3/1/96,53039,3,1996,8721,7463,1,1258,14.40%
Lewis,3/1/96,53041,3,1996,30700,27589,1,3111,10.10%
Lincoln,3/1/96,53043,3,1996,4897,4506,1,391,8.00%
Mason,3/1/96,53045,3,1996,19046,17296,1,1750,9.20%
Okanogan,3/1/96,53047,3,1996,21447,18410,1,3037,14.20%
Pacific,3/1/96,53049,3,1996,8282,7403,1,879,10.60%
Pend Oreille,3/1/96,53051,3,1996,4104,3326,1,778,19.00%
Pierce,3/1/96,53053,3,1996,323209,301599,1,21610,6.70%
San Juan,3/1/96,53055,3,1996,5149,4679,1,470,9.10%
Skagit,3/1/96,53057,3,1996,46832,41895,1,4937,10.50%
Skamania,3/1/96,53059,3,1996,3982,3484,1,498,12.50%
Snohomish,3/1/96,53061,3,1996,292240,277103,1,15137,5.20%
Spokane,3/1/96,53063,3,1996,204247,190775,1,13472,6.60%
Stevens,3/1/96,53065,3,1996,17248,14880,1,2368,13.70%
Thurston,3/1/96,53067,3,1996,98224,91689,1,6535,6.70%
Wahkiakum,3/1/96,53069,3,1996,1682,1567,1,115,6.80%
Walla Walla,3/1/96,53071,3,1996,26563,24220,1,2343,8.80%
Whatcom,3/1/96,53073,3,1996,80069,73749,1,6320,7.90%
Whitman,3/1/96,53075,3,1996,19720,19203,1,517,2.60%
Yakima,3/1/96,53077,3,1996,111160,93446,1,17714,15.90%
Adams,3/1/97,53001,3,1997,8046,7118,1,928,11.50%
Asotin,3/1/97,53003,3,1997,12241,11656,1,585,4.80%
Clallam,3/1/97,53009,3,1997,25112,22850,1,2262,9.00%
Columbia,3/1/97,53013,3,1997,1362,1142,1,220,16.20%
Cowlitz,3/1/97,53015,3,1997,42850,39327,1,3523,8.20%
Douglas,3/1/97,53017,3,1997,18548,17141,1,1407,7.60%
Ferry,3/1/97,53019,3,1997,2896,2430,1,466,16.10%
Franklin,3/1/97,53021,3,1997,22333,19849,1,2484,11.10%
Garfield,3/1/97,53023,3,1997,1141,1092,1,49,4.30%
Grant,3/1/97,53025,3,1997,34549,30714,1,3835,11.10%
Grays Harbor,3/1/97,53027,3,1997,28339,25244,1,3095,10.90%
Island,3/1/97,53029,3,1997,27905,26858,1,1047,3.80%
Jefferson,3/1/97,53031,3,1997,9859,9081,1,778,7.90%
King,3/1/97,53033,3,1997,956926,918141,1,38785,4.10%
Kitsap,3/1/97,53035,3,1997,94942,89272,1,5670,6.00%
Kittitas,3/1/97,53037,3,1997,16791,15544,1,1247,7.40%
Klickitat,3/1/97,53039,3,1997,9089,7892,1,1197,13.20%
Lewis,3/1/97,53041,3,1997,32167,29236,1,2931,9.10%
Lincoln,3/1/97,53043,3,1997,4931,4590,1,341,6.90%
Mason,3/1/97,53045,3,1997,19556,17965,1,1591,8.10%
Okanogan,3/1/97,53047,3,1997,22299,19571,1,2728,12.20%
Pacific,3/1/97,53049,3,1997,8659,7778,1,881,10.20%
Pend Oreille,3/1/97,53051,3,1997,4209,3417,1,792,18.80%
Pierce,3/1/97,53053,3,1997,334815,318070,1,16745,5.00%
San Juan,3/1/97,53055,3,1997,5264,4843,1,421,8.00%
Skagit,3/1/97,53057,3,1997,48082,44089,1,3993,8.30%
Skamania,3/1/97,53059,3,1997,4028,3567,1,461,11.40%
Snohomish,3/1/97,53061,3,1997,310282,297091,1,13191,4.30%
Spokane,3/1/97,53063,3,1997,209441,197540,1,11901,5.70%
Stevens,3/1/97,53065,3,1997,17576,15308,1,2268,12.90%
Thurston,3/1/97,53067,3,1997,100883,95303,1,5580,5.50%
Wahkiakum,3/1/97,53069,3,1997,1857,1733,1,124,6.70%
Walla Walla,3/1/97,53071,3,1997,27190,25059,1,2131,7.80%
Whatcom,3/1/97,53073,3,1997,79458,74022,1,5436,6.80%
Whitman,3/1/97,53075,3,1997,20096,19698,1,398,2.00%
Yakima,3/1/97,53077,3,1997,112371,98751,1,13620,12.10%
Adams,3/1/98,53001,3,1998,8829,7784,1,1045,11.80%
Asotin,3/1/98,53003,3,1998,12851,12251,1,600,4.70%
Clallam,3/1/98,53009,3,1998,25295,23138,1,2157,8.50%
Columbia,3/1/98,53013,3,1998,1397,1176,1,221,15.80%
Cowlitz,3/1/98,53015,3,1998,43199,39880,1,3319,7.70%
Douglas,3/1/98,53017,3,1998,18723,17340,1,1383,7.40%
Ferry,3/1/98,53019,3,1998,2828,2374,1,454,16.10%
Franklin,3/1/98,53021,3,1998,23284,20698,1,2586,11.10%
Garfield,3/1/98,53023,3,1998,1107,1060,1,47,4.20%
Grant,3/1/98,53025,3,1998,36234,32417,1,3817,10.50%
Grays Harbor,3/1/98,53027,3,1998,28114,25148,1,2966,10.50%
Island,3/1/98,53029,3,1998,29930,28706,1,1224,4.10%
Jefferson,3/1/98,53031,3,1998,10036,9292,1,744,7.40%
King,3/1/98,53033,3,1998,979975,946815,1,33160,3.40%
Kitsap,3/1/98,53035,3,1998,94800,89765,1,5035,5.30%
Kittitas,3/1/98,53037,3,1998,16115,14881,1,1234,7.70%
Klickitat,3/1/98,53039,3,1998,8938,7748,1,1190,13.30%
Lewis,3/1/98,53041,3,1998,31197,28218,1,2979,9.50%
Lincoln,3/1/98,53043,3,1998,5166,4827,1,339,6.60%
Mason,3/1/98,53045,3,1998,20150,18664,1,1486,7.40%
Okanogan,3/1/98,53047,3,1998,21802,18836,1,2966,13.60%
Pacific,3/1/98,53049,3,1998,8606,7758,1,848,9.90%
Pend Oreille,3/1/98,53051,3,1998,4313,3642,1,671,15.60%
Pierce,3/1/98,53053,3,1998,343807,327504,1,16303,4.70%
San Juan,3/1/98,53055,3,1998,5572,5223,1,349,6.30%
Skagit,3/1/98,53057,3,1998,48296,44440,1,3856,8.00%
Skamania,3/1/98,53059,3,1998,4354,3841,1,513,11.80%
Snohomish,3/1/98,53061,3,1998,323673,312502,1,11171,3.50%
Spokane,3/1/98,53063,3,1998,215691,204575,1,11116,5.20%
Stevens,3/1/98,53065,3,1998,18158,15975,1,2183,12.00%
Thurston,3/1/98,53067,3,1998,105496,100078,1,5418,5.10%
Wahkiakum,3/1/98,53069,3,1998,2018,1882,1,136,6.70%
Walla Walla,3/1/98,53071,3,1998,27801,25504,1,2297,8.30%
Whatcom,3/1/98,53073,3,1998,81391,76226,1,5165,6.30%
Whitman,3/1/98,53075,3,1998,20669,20229,1,440,2.10%
Yakima,3/1/98,53077,3,1998,113820,99547,1,14273,12.50%
Adams,3/1/99,53001,3,1999,8726,7625,1,1101,12.60%
Asotin,3/1/99,53003,3,1999,12988,12371,1,617,4.80%
Clallam,3/1/99,53009,3,1999,26307,24058,1,2249,8.50%
Columbia,3/1/99,53013,3,1999,1434,1198,1,236,16.50%
Cowlitz,3/1/99,53015,3,1999,43607,40107,1,3500,8.00%
Douglas,3/1/99,53017,3,1999,18989,17476,1,1513,8.00%
Ferry,3/1/99,53019,3,1999,2798,2332,1,466,16.70%
Franklin,3/1/99,53021,3,1999,23682,20948,1,2734,11.50%
Garfield,3/1/99,53023,3,1999,1124,1064,1,60,5.30%
Grant,3/1/99,53025,3,1999,38264,33848,1,4416,11.50%
Grays Harbor,3/1/99,53027,3,1999,27805,25272,1,2533,9.10%
Island,3/1/99,53029,3,1999,31031,29898,1,1133,3.70%
Jefferson,3/1/99,53031,3,1999,11400,10581,1,819,7.20%
King,3/1/99,53033,3,1999,985638,954125,1,31513,3.20%
Kitsap,3/1/99,53035,3,1999,99722,94569,1,5153,5.20%
Kittitas,3/1/99,53037,3,1999,16182,14966,1,1216,7.50%
Klickitat,3/1/99,53039,3,1999,8924,7852,1,1072,12.00%
Lewis,3/1/99,53041,3,1999,31641,28704,1,2937,9.30%
Lincoln,3/1/99,53043,3,1999,4975,4643,1,332,6.70%
Mason,3/1/99,53045,3,1999,19624,18190,1,1434,7.30%
Okanogan,3/1/99,53047,3,1999,21202,18547,1,2655,12.50%
Pacific,3/1/99,53049,3,1999,8137,7356,1,781,9.60%
Pend Oreille,3/1/99,53051,3,1999,4338,3720,1,618,14.20%
Pierce,3/1/99,53053,3,1999,351442,334947,1,16495,4.70%
San Juan,3/1/99,53055,3,1999,6344,5988,1,356,5.60%
Skagit,3/1/99,53057,3,1999,51577,48141,1,3436,6.70%
Skamania,3/1/99,53059,3,1999,4197,3765,1,432,10.30%
Snohomish,3/1/99,53061,3,1999,331279,318864,1,12415,3.70%
Spokane,3/1/99,53063,3,1999,222375,209127,1,13248,6.00%
Stevens,3/1/99,53065,3,1999,17758,15759,1,1999,11.30%
Thurston,3/1/99,53067,3,1999,107298,102239,1,5059,4.70%
Wahkiakum,3/1/99,53069,3,1999,2024,1881,1,143,7.10%
Walla Walla,3/1/99,53071,3,1999,27821,25456,1,2365,8.50%
Whatcom,3/1/99,53073,3,1999,86523,81642,1,4881,5.60%
Whitman,3/1/99,53075,3,1999,20809,20381,1,428,2.10%
Yakima,3/1/99,53077,3,1999,114021,100133,1,13888,12.20%
Adams,3/1/00,53001,3,2000,7547,6749,1,798,10.60%
Asotin,3/1/00,53003,3,2000,9857,9255,1,602,6.10%
Clallam,3/1/00,53009,3,2000,26265,24155,1,2110,8.00%
Columbia,3/1/00,53013,3,2000,1579,1386,1,193,12.20%
Cowlitz,3/1/00,53015,3,2000,44226,40975,1,3251,7.40%
Douglas,3/1/00,53017,3,2000,17363,16062,1,1301,7.50%
Ferry,3/1/00,53019,3,2000,3079,2634,1,445,14.50%
Franklin,3/1/00,53021,3,2000,22568,20586,1,1982,8.80%
