"state_fips","state_short","state","area","area_type","fips","date","week","month","year","employment","labor_force","unemployment"
"1","AL","Alabama","Winston","County","01133",2020-01-31,NA,1,2020,9631,10008,377
"1","AL","Alabama","Autauga","County","01001",2020-02-29,NA,2,2020,25196,25906,710
"1","AL","Alabama","Baldwin","County","01003",2020-02-29,NA,2,2020,93418,95924,2506
"1","AL","Alabama","Barbour","County","01005",2020-02-29,NA,2,2020,8234,8532,298
"1","AL","Alabama","Bibb","County","01007",2020-02-29,NA,2,2020,8374,8628,254
"1","AL","Alabama","Blount","County","01009",2020-02-29,NA,2,2020,24544,25179,635
"1","AL","Alabama","Bullock","County","01011",2020-02-29,NA,2,2020,4629,4784,155
"1","AL","Alabama","Butler","County","01013",2020-02-29,NA,2,2020,8871,9251,380
"1","AL","Alabama","Calhoun","County","01015",2020-02-29,NA,2,2020,44376,45942,1566
"1","AL","Alabama","Chambers","County","01017",2020-02-29,NA,2,2020,15264,15709,445
"1","AL","Alabama","Cherokee","County","01019",2020-02-29,NA,2,2020,11072,11394,322
"1","AL","Alabama","Chilton","County","01021",2020-02-29,NA,2,2020,19212,19691,479
"1","AL","Alabama","Choctaw","County","01023",2020-02-29,NA,2,2020,4308,4532,224
"1","AL","Alabama","Clarke","County","01025",2020-02-29,NA,2,2020,6975,7389,414
"1","AL","Alabama","Clay","County","01027",2020-02-29,NA,2,2020,5924,6086,162
"1","AL","Alabama","Cleburne","County","01029",2020-02-29,NA,2,2020,5549,5716,167
"1","AL","Alabama","Coffee","County","01031",2020-02-29,NA,2,2020,20631,21190,559
"1","AL","Alabama","Colbert","County","01033",2020-02-29,NA,2,2020,22664,23541,877
"1","AL","Alabama","Conecuh","County","01035",2020-02-29,NA,2,2020,4299,4469,170
"1","AL","Alabama","Coosa","County","01037",2020-02-29,NA,2,2020,4339,4469,130
"1","AL","Alabama","Covington","County","01039",2020-02-29,NA,2,2020,14993,15489,496
"1","AL","Alabama","Crenshaw","County","01041",2020-02-29,NA,2,2020,6226,6410,184
"1","AL","Alabama","Cullman","County","01043",2020-02-29,NA,2,2020,37624,38597,973
"1","AL","Alabama","Dale","County","01045",2020-02-29,NA,2,2020,20007,20567,560
"1","AL","Alabama","Dallas","County","01047",2020-02-29,NA,2,2020,13852,14600,748
"1","AL","Alabama","DeKalb","County","01049",2020-02-29,NA,2,2020,30135,30960,825
"1","AL","Alabama","Elmore","County","01051",2020-02-29,NA,2,2020,36183,37151,968
"1","AL","Alabama","Escambia","County","01053",2020-02-29,NA,2,2020,14175,14679,504
"1","AL","Alabama","Etowah","County","01055",2020-02-29,NA,2,2020,41123,42803,1680
"1","AL","Alabama","Fayette","County","01057",2020-02-29,NA,2,2020,6349,6539,190
"1","AL","Alabama","Franklin","County","01059",2020-02-29,NA,2,2020,14226,14744,518
"1","AL","Alabama","Geneva","County","01061",2020-02-29,NA,2,2020,10726,11021,295
"1","AL","Alabama","Greene","County","01063",2020-02-29,NA,2,2020,2711,2870,159
"1","AL","Alabama","Hale","County","01065",2020-02-29,NA,2,2020,5977,6225,248
"1","AL","Alabama","Henry","County","01067",2020-02-29,NA,2,2020,6674,6896,222
"1","AL","Alabama","Houston","County","01069",2020-02-29,NA,2,2020,44619,45901,1282
"1","AL","Alabama","Jackson","County","01071",2020-02-29,NA,2,2020,22421,23191,770
"1","AL","Alabama","Jefferson","County","01073",2020-02-29,NA,2,2020,307682,316161,8479
"1","AL","Alabama","Lamar","County","01075",2020-02-29,NA,2,2020,5662,5844,182
"1","AL","Alabama","Lauderdale","County","01077",2020-02-29,NA,2,2020,40967,42242,1275
"1","AL","Alabama","Lawrence","County","01079",2020-02-29,NA,2,2020,13841,14254,413
"1","AL","Alabama","Lee","County","01081",2020-02-29,NA,2,2020,75143,77018,1875
"1","AL","Alabama","Limestone","County","01083",2020-02-29,NA,2,2020,43047,44106,1059
"1","AL","Alabama","Lowndes","County","01085",2020-02-29,NA,2,2020,3357,3535,178
"1","AL","Alabama","Macon","County","01087",2020-02-29,NA,2,2020,7479,7781,302
"1","AL","Alabama","Madison","County","01089",2020-02-29,NA,2,2020,181831,186141,4310
"1","AL","Alabama","Marengo","County","01091",2020-02-29,NA,2,2020,7375,7650,275
"1","AL","Alabama","Marion","County","01093",2020-02-29,NA,2,2020,12339,12850,511
"1","AL","Alabama","Marshall","County","01095",2020-02-29,NA,2,2020,42799,43832,1033
"1","AL","Alabama","Mobile","County","01097",2020-02-29,NA,2,2020,181148,188250,7102
"1","AL","Alabama","Monroe","County","01099",2020-02-29,NA,2,2020,7078,7455,377
"1","AL","Alabama","Montgomery","County","01101",2020-02-29,NA,2,2020,101397,104530,3133
"1","AL","Alabama","Morgan","County","01103",2020-02-29,NA,2,2020,56631,58025,1394
"1","AL","Alabama","Perry","County","01105",2020-02-29,NA,2,2020,3239,3403,164
"1","AL","Alabama","Pickens","County","01107",2020-02-29,NA,2,2020,7745,8012,267
"1","AL","Alabama","Pike","County","01109",2020-02-29,NA,2,2020,14998,15439,441
"1","AL","Alabama","Randolph","County","01111",2020-02-29,NA,2,2020,9362,9633,271
"1","AL","Alabama","Russell","County","01113",2020-02-29,NA,2,2020,23022,23665,643
"1","AL","Alabama","St. Clair","County","01115",2020-02-29,NA,2,2020,39202,40212,1010
"1","AL","Alabama","Shelby","County","01117",2020-02-29,NA,2,2020,112687,115023,2336
"1","AL","Alabama","Sumter","County","01119",2020-02-29,NA,2,2020,4574,4764,190
"1","AL","Alabama","Talladega","County","01121",2020-02-29,NA,2,2020,34179,35358,1179
"1","AL","Alabama","Tallapoosa","County","01123",2020-02-29,NA,2,2020,17764,18284,520
"1","AL","Alabama","Tuscaloosa","County","01125",2020-02-29,NA,2,2020,103138,105653,2515
"1","AL","Alabama","Walker","County","01127",2020-02-29,NA,2,2020,24366,25189,823
"1","AL","Alabama","Washington","County","01129",2020-02-29,NA,2,2020,6477,6798,321
"1","AL","Alabama","Wilcox","County","01131",2020-02-29,NA,2,2020,2564,2802,238
"1","AL","Alabama","Winston","County","01133",2020-02-29,NA,2,2020,9746,10071,325
"1","AL","Alabama","Autauga","County","01001",2020-03-31,NA,3,2020,24762,25557,795
"1","AL","Alabama","Baldwin","County","01003",2020-03-31,NA,3,2020,92799,95672,2873
"1","AL","Alabama","Barbour","County","01005",2020-03-31,NA,3,2020,8085,8434,349
"1","AL","Alabama","Bibb","County","01007",2020-03-31,NA,3,2020,8228,8524,296
"1","AL","Alabama","Blount","County","01009",2020-03-31,NA,3,2020,24068,24820,752
"1","AL","Alabama","Bullock","County","01011",2020-03-31,NA,3,2020,4462,4636,174
"1","AL","Alabama","Butler","County","01013",2020-03-31,NA,3,2020,8743,9148,405
"1","AL","Alabama","Calhoun","County","01015",2020-03-31,NA,3,2020,43661,45447,1786
"1","AL","Alabama","Chambers","County","01017",2020-03-31,NA,3,2020,15001,15521,520
"1","AL","Alabama","Cherokee","County","01019",2020-03-31,NA,3,2020,10930,11298,368
"1","AL","Alabama","Chilton","County","01021",2020-03-31,NA,3,2020,18807,19380,573
"1","AL","Alabama","Choctaw","County","01023",2020-03-31,NA,3,2020,4243,4491,248
"1","AL","Alabama","Clarke","County","01025",2020-03-31,NA,3,2020,6870,7363,493
"1","AL","Alabama","Clay","County","01027",2020-03-31,NA,3,2020,5793,5990,197
"1","AL","Alabama","Cleburne","County","01029",2020-03-31,NA,3,2020,5414,5623,209
"1","AL","Alabama","Coffee","County","01031",2020-03-31,NA,3,2020,20216,20887,671
"1","AL","Alabama","Colbert","County","01033",2020-03-31,NA,3,2020,22297,23231,934
"1","AL","Alabama","Conecuh","County","01035",2020-03-31,NA,3,2020,4223,4413,190
"1","AL","Alabama","Coosa","County","01037",2020-03-31,NA,3,2020,4277,4430,153
"1","AL","Alabama","Covington","County","01039",2020-03-31,NA,3,2020,14698,15269,571
"1","AL","Alabama","Crenshaw","County","01041",2020-03-31,NA,3,2020,6057,6268,211
"1","AL","Alabama","Cullman","County","01043",2020-03-31,NA,3,2020,37065,38167,1102
"1","AL","Alabama","Dale","County","01045",2020-03-31,NA,3,2020,19658,20308,650
"1","AL","Alabama","Dallas","County","01047",2020-03-31,NA,3,2020,13616,14448,832
"1","AL","Alabama","DeKalb","County","01049",2020-03-31,NA,3,2020,29549,30519,970
"1","AL","Alabama","Elmore","County","01051",2020-03-31,NA,3,2020,35611,36704,1093
"1","AL","Alabama","Escambia","County","01053",2020-03-31,NA,3,2020,14040,14626,586
"1","AL","Alabama","Etowah","County","01055",2020-03-31,NA,3,2020,40681,42565,1884
"1","AL","Alabama","Fayette","County","01057",2020-03-31,NA,3,2020,6241,6452,211
"1","AL","Alabama","Franklin","County","01059",2020-03-31,NA,3,2020,14021,14467,446
"1","AL","Alabama","Geneva","County","01061",2020-03-31,NA,3,2020,10443,10786,343
"1","AL","Alabama","Greene","County","01063",2020-03-31,NA,3,2020,2669,2844,175
"1","AL","Alabama","Hale","County","01065",2020-03-31,NA,3,2020,5773,6060,287
"1","AL","Alabama","Henry","County","01067",2020-03-31,NA,3,2020,6547,6807,260
"1","AL","Alabama","Houston","County","01069",2020-03-31,NA,3,2020,43949,45446,1497
"1","AL","Alabama","Jackson","County","01071",2020-03-31,NA,3,2020,22068,22918,850
"1","AL","Alabama","Jefferson","County","01073",2020-03-31,NA,3,2020,303027,312923,9896
"1","AL","Alabama","Lamar","County","01075",2020-03-31,NA,3,2020,5547,5741,194
"1","AL","Alabama","Lauderdale","County","01077",2020-03-31,NA,3,2020,40329,41758,1429
"1","AL","Alabama","Lawrence","County","01079",2020-03-31,NA,3,2020,13580,14042,462
"1","AL","Alabama","Lee","County","01081",2020-03-31,NA,3,2020,73587,75892,2305
"1","AL","Alabama","Limestone","County","01083",2020-03-31,NA,3,2020,42146,43393,1247
"1","AL","Alabama","Lowndes","County","01085",2020-03-31,NA,3,2020,3281,3481,200
"1","AL","Alabama","Macon","County","01087",2020-03-31,NA,3,2020,7335,7695,360
"1","AL","Alabama","Madison","County","01089",2020-03-31,NA,3,2020,178382,183461,5079
"1","AL","Alabama","Marengo","County","01091",2020-03-31,NA,3,2020,7241,7557,316
"1","AL","Alabama","Marion","County","01093",2020-03-31,NA,3,2020,12143,12629,486
"1","AL","Alabama","Marshall","County","01095",2020-03-31,NA,3,2020,42169,43371,1202
"1","AL","Alabama","Mobile","County","01097",2020-03-31,NA,3,2020,178426,186280,7854
"1","AL","Alabama","Monroe","County","01099",2020-03-31,NA,3,2020,6924,7328,404
"1","AL","Alabama","Montgomery","County","01101",2020-03-31,NA,3,2020,99782,103438,3656
"1","AL","Alabama","Morgan","County","01103",2020-03-31,NA,3,2020,55729,57344,1615
"1","AL","Alabama","Perry","County","01105",2020-03-31,NA,3,2020,3137,3319,182
"1","AL","Alabama","Pickens","County","01107",2020-03-31,NA,3,2020,7554,7911,357
"1","AL","Alabama","Pike","County","01109",2020-03-31,NA,3,2020,14736,15276,540
"1","AL","Alabama","Randolph","County","01111",2020-03-31,NA,3,2020,9205,9515,310
"1","AL","Alabama","Russell","County","01113",2020-03-31,NA,3,2020,22589,23346,757
"1","AL","Alabama","St. Clair","County","01115",2020-03-31,NA,3,2020,38575,39742,1167
"1","AL","Alabama","Shelby","County","01117",2020-03-31,NA,3,2020,110978,113769,2791
"1","AL","Alabama","Sumter","County","01119",2020-03-31,NA,3,2020,4497,4712,215
"1","AL","Alabama","Talladega","County","01121",2020-03-31,NA,3,2020,33746,35090,1344
"1","AL","Alabama","Tallapoosa","County","01123",2020-03-31,NA,3,2020,17594,18243,649
"1","AL","Alabama","Tuscaloosa","County","01125",2020-03-31,NA,3,2020,101403,104380,2977
"1","AL","Alabama","Walker","County","01127",2020-03-31,NA,3,2020,23976,24917,941
"1","AL","Alabama","Washington","County","01129",2020-03-31,NA,3,2020,6345,6680,335
"1","AL","Alabama","Wilcox","County","01131",2020-03-31,NA,3,2020,2477,2739,262
"1","AL","Alabama","Winston","County","01133",2020-03-31,NA,3,2020,9615,9987,372
"1","AL","Alabama","Autauga","County","01001",2020-04-30,NA,4,2020,22262,25140,2878
"1","AL","Alabama","Baldwin","County","01003",2020-04-30,NA,4,2020,79140,93597,14457
"1","AL","Alabama","Barbour","County","01005",2020-04-30,NA,4,2020,7310,8116,806
"1","AL","Alabama","Bibb","County","01007",2020-04-30,NA,4,2020,7428,9023,1595
"1","AL","Alabama","Blount","County","01009",2020-04-30,NA,4,2020,21685,23944,2259
"1","AL","Alabama","Bullock","County","01011",2020-04-30,NA,4,2020,3947,4339,392
"1","AL","Alabama","Butler","County","01013",2020-04-30,NA,4,2020,7728,9622,1894
"1","AL","Alabama","Calhoun","County","01015",2020-04-30,NA,4,2020,39178,47895,8717
"1","AL","Alabama","Chambers","County","01017",2020-04-30,NA,4,2020,13829,16369,2540
"1","AL","Alabama","Cherokee","County","01019",2020-04-30,NA,4,2020,10378,11807,1429
"1","AL","Alabama","Chilton","County","01021",2020-04-30,NA,4,2020,16973,19318,2345
"1","AL","Alabama","Choctaw","County","01023",2020-04-30,NA,4,2020,3783,4306,523
"1","AL","Alabama","Clarke","County","01025",2020-04-30,NA,4,2020,6311,7422,1111
"1","AL","Alabama","Clay","County","01027",2020-04-30,NA,4,2020,5259,5791,532
"1","AL","Alabama","Cleburne","County","01029",2020-04-30,NA,4,2020,4821,5518,697
"1","AL","Alabama","Coffee","County","01031",2020-04-30,NA,4,2020,18311,20213,1902
"1","AL","Alabama","Colbert","County","01033",2020-04-30,NA,4,2020,19629,23538,3909
"1","AL","Alabama","Conecuh","County","01035",2020-04-30,NA,4,2020,3827,4488,661
"1","AL","Alabama","Coosa","County","01037",2020-04-30,NA,4,2020,3872,4447,575
"1","AL","Alabama","Covington","County","01039",2020-04-30,NA,4,2020,13066,14616,1550
"1","AL","Alabama","Crenshaw","County","01041",2020-04-30,NA,4,2020,5450,6450,1000
"1","AL","Alabama","Cullman","County","01043",2020-04-30,NA,4,2020,33514,37939,4425
"1","AL","Alabama","Dale","County","01045",2020-04-30,NA,4,2020,17608,19449,1841
"1","AL","Alabama","Dallas","County","01047",2020-04-30,NA,4,2020,12232,15441,3209
"1","AL","Alabama","DeKalb","County","01049",2020-04-30,NA,4,2020,26709,30221,3512
"1","AL","Alabama","Elmore","County","01051",2020-04-30,NA,4,2020,32016,36017,4001
"1","AL","Alabama","Escambia","County","01053",2020-04-30,NA,4,2020,12478,14122,1644
"1","AL","Alabama","Etowah","County","01055",2020-04-30,NA,4,2020,35210,43456,8246
"1","AL","Alabama","Fayette","County","01057",2020-04-30,NA,4,2020,5660,6359,699
"1","AL","Alabama","Franklin","County","01059",2020-04-30,NA,4,2020,12534,14130,1596
"1","AL","Alabama","Geneva","County","01061",2020-04-30,NA,4,2020,9289,10109,820
"1","AL","Alabama","Greene","County","01063",2020-04-30,NA,4,2020,2439,3125,686
"1","AL","Alabama","Hale","County","01065",2020-04-30,NA,4,2020,5108,6431,1323
"1","AL","Alabama","Henry","County","01067",2020-04-30,NA,4,2020,5818,6408,590
"1","AL","Alabama","Houston","County","01069",2020-04-30,NA,4,2020,39144,43989,4845
"1","AL","Alabama","Jackson","County","01071",2020-04-30,NA,4,2020,19721,22728,3007
"1","AL","Alabama","Jefferson","County","01073",2020-04-30,NA,4,2020,273547,312995,39448
"1","AL","Alabama","Lamar","County","01075",2020-04-30,NA,4,2020,5000,5654,654
"1","AL","Alabama","Lauderdale","County","01077",2020-04-30,NA,4,2020,35460,41531,6071
"1","AL","Alabama","Lawrence","County","01079",2020-04-30,NA,4,2020,11980,13548,1568
"1","AL","Alabama","Lee","County","01081",2020-04-30,NA,4,2020,65166,74427,9261
"1","AL","Alabama","Limestone","County","01083",2020-04-30,NA,4,2020,37611,42495,4884
"1","AL","Alabama","Lowndes","County","01085",2020-04-30,NA,4,2020,2956,3994,1038
"1","AL","Alabama","Macon","County","01087",2020-04-30,NA,4,2020,6733,8279,1546
"1","AL","Alabama","Madison","County","01089",2020-04-30,NA,4,2020,159193,177840,18647
"1","AL","Alabama","Marengo","County","01091",2020-04-30,NA,4,2020,6475,7345,870
"1","AL","Alabama","Marion","County","01093",2020-04-30,NA,4,2020,11155,12542,1387
"1","AL","Alabama","Marshall","County","01095",2020-04-30,NA,4,2020,38210,42905,4695
"1","AL","Alabama","Mobile","County","01097",2020-04-30,NA,4,2020,158736,186958,28222
"1","AL","Alabama","Monroe","County","01099",2020-04-30,NA,4,2020,6239,7411,1172
"1","AL","Alabama","Montgomery","County","01101",2020-04-30,NA,4,2020,89836,105760,15924
"1","AL","Alabama","Morgan","County","01103",2020-04-30,NA,4,2020,49192,55334,6142
"1","AL","Alabama","Perry","County","01105",2020-04-30,NA,4,2020,2801,3533,732
"1","AL","Alabama","Pickens","County","01107",2020-04-30,NA,4,2020,6675,7775,1100
"1","AL","Alabama","Pike","County","01109",2020-04-30,NA,4,2020,13464,14801,1337
"1","AL","Alabama","Randolph","County","01111",2020-04-30,NA,4,2020,8218,9391,1173
"1","AL","Alabama","Russell","County","01113",2020-04-30,NA,4,2020,19997,22396,2399
"1","AL","Alabama","St. Clair","County","01115",2020-04-30,NA,4,2020,34795,40058,5263
"1","AL","Alabama","Shelby","County","01117",2020-04-30,NA,4,2020,100149,110299,10150
"1","AL","Alabama","Sumter","County","01119",2020-04-30,NA,4,2020,4100,4712,612
"1","AL","Alabama","Talladega","County","01121",2020-04-30,NA,4,2020,30463,37967,7504
"1","AL","Alabama","Tallapoosa","County","01123",2020-04-30,NA,4,2020,16025,19136,3111
"1","AL","Alabama","Tuscaloosa","County","01125",2020-04-30,NA,4,2020,89577,107364,17787
"1","AL","Alabama","Walker","County","01127",2020-04-30,NA,4,2020,21598,24795,3197
"1","AL","Alabama","Washington","County","01129",2020-04-30,NA,4,2020,5666,6483,817
"1","AL","Alabama","Wilcox","County","01131",2020-04-30,NA,4,2020,2233,2894,661
"1","AL","Alabama","Winston","County","01133",2020-04-30,NA,4,2020,8823,9840,1017
"1","AL","Alabama","Alabaster","City",NA,2019-01-31,NA,1,2019,17717,18250,533
"1","AL","Alabama","Anniston","City",NA,2019-01-31,NA,1,2019,7683,8162,479
"1","AL","Alabama","Auburn","City",NA,2019-01-31,NA,1,2019,29361,30543,1182
"1","AL","Alabama","Bessemer","City",NA,2019-01-31,NA,1,2019,9366,9901,535
"1","AL","Alabama","Birmingham","City",NA,2019-01-31,NA,1,2019,88468,92936,4468
"1","AL","Alabama","Decatur","City",NA,2019-01-31,NA,1,2019,26034,27013,979
"1","AL","Alabama","Dothan","City",NA,2019-01-31,NA,1,2019,28587,29894,1307
"1","AL","Alabama","Enterprise","City",NA,2019-01-31,NA,1,2019,10679,11194,515
"1","AL","Alabama","Florence","City",NA,2019-01-31,NA,1,2019,17676,18484,808
"1","AL","Alabama","Gadsden","City",NA,2019-01-31,NA,1,2019,12621,13355,734
"1","AL","Alabama","Homewood","City",NA,2019-01-31,NA,1,2019,13811,14189,378
"1","AL","Alabama","Hoover","City",NA,2019-01-31,NA,1,2019,44207,45632,1425
"1","AL","Alabama","Huntsville","City",NA,2019-01-31,NA,1,2019,94595,98373,3778
"1","AL","Alabama","Madison","City",NA,2019-01-31,NA,1,2019,25431,26276,845
"1","AL","Alabama","Mobile","City",NA,2019-01-31,NA,1,2019,82016,86584,4568
"1","AL","Alabama","Montgomery","City",NA,2019-01-31,NA,1,2019,88215,92202,3987
"1","AL","Alabama","Opelika","City",NA,2019-01-31,NA,1,2019,13677,14291,614
"1","AL","Alabama","Phenix","City",NA,2019-01-31,NA,1,2019,14720,15316,596
"1","AL","Alabama","Prattville","City",NA,2019-01-31,NA,1,2019,16538,17165,627
"1","AL","Alabama","Prichard","City",NA,2019-01-31,NA,1,2019,7429,8011,582
"1","AL","Alabama","Selma","City",NA,2019-01-31,NA,1,2019,5649,6175,526
"1","AL","Alabama","Tuscaloosa","City",NA,2019-01-31,NA,1,2019,45709,47746,2037
"1","AL","Alabama","Vestavia Hills","City",NA,2019-01-31,NA,1,2019,17556,18065,509
"1","AL","Alabama","Athens","City",NA,2019-01-31,NA,1,2019,11522,11955,433
"1","AL","Alabama","Daphne","City",NA,2019-01-31,NA,1,2019,11833,12271,438
"1","AL","Alabama","Northport","City",NA,2019-01-31,NA,1,2019,13286,13693,407
"1","AL","Alabama","Alabaster","City",NA,2019-02-28,NA,2,2019,17872,18374,502
"1","AL","Alabama","Anniston","City",NA,2019-02-28,NA,2,2019,7732,8153,421
"1","AL","Alabama","Auburn","City",NA,2019-02-28,NA,2,2019,29675,30764,1089
"1","AL","Alabama","Bessemer","City",NA,2019-02-28,NA,2,2019,9448,9933,485
"1","AL","Alabama","Birmingham","City",NA,2019-02-28,NA,2,2019,89245,93386,4141
"1","AL","Alabama","Decatur","City",NA,2019-02-28,NA,2,2019,26282,27174,892
"1","AL","Alabama","Dothan","City",NA,2019-02-28,NA,2,2019,28970,30169,1199
"1","AL","Alabama","Enterprise","City",NA,2019-02-28,NA,2,2019,10853,11330,477
"1","AL","Alabama","Florence","City",NA,2019-02-28,NA,2,2019,17777,18532,755
"1","AL","Alabama","Gadsden","City",NA,2019-02-28,NA,2,2019,12688,13384,696
"1","AL","Alabama","Homewood","City",NA,2019-02-28,NA,2,2019,13932,14312,380
"1","AL","Alabama","Hoover","City",NA,2019-02-28,NA,2,2019,44595,45862,1267
"1","AL","Alabama","Huntsville","City",NA,2019-02-28,NA,2,2019,95563,98931,3368
"1","AL","Alabama","Madison","City",NA,2019-02-28,NA,2,2019,25695,26439,744
"1","AL","Alabama","Mobile","City",NA,2019-02-28,NA,2,2019,82539,87119,4580
"1","AL","Alabama","Montgomery","City",NA,2019-02-28,NA,2,2019,88973,92703,3730
"1","AL","Alabama","Opelika","City",NA,2019-02-28,NA,2,2019,13823,14369,546
"1","AL","Alabama","Phenix","City",NA,2019-02-28,NA,2,2019,14854,15405,551
"1","AL","Alabama","Prattville","City",NA,2019-02-28,NA,2,2019,16703,17287,584
"1","AL","Alabama","Prichard","City",NA,2019-02-28,NA,2,2019,7476,8004,528
"1","AL","Alabama","Selma","City",NA,2019-02-28,NA,2,2019,5732,6249,517
"1","AL","Alabama","Tuscaloosa","City",NA,2019-02-28,NA,2,2019,46550,48399,1849
"1","AL","Alabama","Vestavia Hills","City",NA,2019-02-28,NA,2,2019,11667,12079,412
"1","AL","Alabama","Athens","City",NA,2019-02-28,NA,2,2019,11667,12079,412
"1","AL","Alabama","Daphne","City",NA,2019-02-28,NA,2,2019,12037,12453,416
"1","AL","Alabama","Northport","City",NA,2019-02-28,NA,2,2019,13531,13893,362
"1","AL","Alabama","Alabaster","City",NA,2019-03-31,NA,3,2019,17929,18402,473
"1","AL","Alabama","Anniston","City",NA,2019-03-31,NA,3,2019,7778,8174,396
"1","AL","Alabama","Auburn","City",NA,2019-03-31,NA,3,2019,29773,30850,1077
"1","AL","Alabama","Bessemer","City",NA,2019-03-31,NA,3,2019,9476,9919,443
"1","AL","Alabama","Birmingham","City",NA,2019-03-31,NA,3,2019,89507,93193,3686
"1","AL","Alabama","Decatur","City",NA,2019-03-31,NA,3,2019,26458,27249,791
"1","AL","Alabama","Dothan","City",NA,2019-03-31,NA,3,2019,29148,30244,1096
"1","AL","Alabama","Enterprise","City",NA,2019-03-31,NA,3,2019,10872,11276,404
"1","AL","Alabama","Florence","City",NA,2019-03-31,NA,3,2019,17947,18652,705
"1","AL","Alabama","Gadsden","City",NA,2019-03-31,NA,3,2019,12775,13421,646
"1","AL","Alabama","Homewood","City",NA,2019-03-31,NA,3,2019,13973,14317,344
"1","AL","Alabama","Hoover","City",NA,2019-03-31,NA,3,2019,44729,45880,1151
"1","AL","Alabama","Huntsville","City",NA,2019-03-31,NA,3,2019,96115,99259,3144
"1","AL","Alabama","Madison","City",NA,2019-03-31,NA,3,2019,25844,26542,698
"1","AL","Alabama","Mobile","City",NA,2019-03-31,NA,3,2019,82817,86749,3932
"1","AL","Alabama","Montgomery","City",NA,2019-03-31,NA,3,2019,89121,92433,3312
"1","AL","Alabama","Opelika","City",NA,2019-03-31,NA,3,2019,13869,14384,515
"1","AL","Alabama","Phenix","City",NA,2019-03-31,NA,3,2019,14938,15432,494
"1","AL","Alabama","Prattville","City",NA,2019-03-31,NA,3,2019,16750,17290,540
"1","AL","Alabama","Prichard","City",NA,2019-03-31,NA,3,2019,7502,7948,446
"1","AL","Alabama","Selma","City",NA,2019-03-31,NA,3,2019,5770,6201,431
"1","AL","Alabama","Tuscaloosa","City",NA,2019-03-31,NA,3,2019,46414,48147,1733
"1","AL","Alabama","Vestavia Hills","City",NA,2019-03-31,NA,3,2019,17762,18206,444
"1","AL","Alabama","Athens","City",NA,2019-03-31,NA,3,2019,11734,12109,375
"1","AL","Alabama","Daphne","City",NA,2019-03-31,NA,3,2019,12299,12696,397
"1","AL","Alabama","Northport","City",NA,2019-03-31,NA,3,2019,13491,13824,333
"1","AL","Alabama","Alabaster","City",NA,2019-04-30,NA,4,2019,17972,18311,339
"1","AL","Alabama","Anniston","City",NA,2019-04-30,NA,4,2019,7784,8112,328
"1","AL","Alabama","Auburn","City",NA,2019-04-30,NA,4,2019,29947,30667,720
"1","AL","Alabama","Bessemer","City",NA,2019-04-30,NA,4,2019,9497,9826,329
"1","AL","Alabama","Birmingham","City",NA,2019-04-30,NA,4,2019,89711,92517,2806
"1","AL","Alabama","Decatur","City",NA,2019-04-30,NA,4,2019,26547,27164,617
"1","AL","Alabama","Dothan","City",NA,2019-04-30,NA,4,2019,29084,29907,823
"1","AL","Alabama","Enterprise","City",NA,2019-04-30,NA,4,2019,10915,11242,327
"1","AL","Alabama","Florence","City",NA,2019-04-30,NA,4,2019,18100,18610,510
"1","AL","Alabama","Gadsden","City",NA,2019-04-30,NA,4,2019,12709,13204,495
"1","AL","Alabama","Homewood","City",NA,2019-04-30,NA,4,2019,14005,14254,249
"1","AL","Alabama","Hoover","City",NA,2019-04-30,NA,4,2019,44832,45699,867
"1","AL","Alabama","Huntsville","City",NA,2019-04-30,NA,4,2019,96417,98791,2374
"1","AL","Alabama","Madison","City",NA,2019-04-30,NA,4,2019,25925,26475,550
"1","AL","Alabama","Mobile","City",NA,2019-04-30,NA,4,2019,82892,86059,3167
"1","AL","Alabama","Montgomery","City",NA,2019-04-30,NA,4,2019,89538,92140,2602
"1","AL","Alabama","Opelika","City",NA,2019-04-30,NA,4,2019,13950,14340,390
"1","AL","Alabama","Phenix","City",NA,2019-04-30,NA,4,2019,14919,15314,395
"1","AL","Alabama","Prattville","City",NA,2019-04-30,NA,4,2019,16834,17236,402
"1","AL","Alabama","Prichard","City",NA,2019-04-30,NA,4,2019,7508,7870,362
"1","AL","Alabama","Selma","City",NA,2019-04-30,NA,4,2019,5801,6151,350
"1","AL","Alabama","Tuscaloosa","City",NA,2019-04-30,NA,4,2019,46903,48143,1240
"1","AL","Alabama","Vestavia Hills","City",NA,2019-04-30,NA,4,2019,17803,18152,349
"1","AL","Alabama","Athens","City",NA,2019-04-30,NA,4,2019,11773,12046,273
"1","AL","Alabama","Daphne","City",NA,2019-04-30,NA,4,2019,12381,12680,299
"1","AL","Alabama","Northport","City",NA,2019-04-30,NA,4,2019,13633,13887,254
"1","AL","Alabama","Alabaster","City",NA,2019-05-31,NA,5,2019,17976,18302,326
"1","AL","Alabama","Anniston","City",NA,2019-05-31,NA,5,2019,7828,8118,290
"1","AL","Alabama","Auburn","City",NA,2019-05-31,NA,5,2019,29749,30471,722
"1","AL","Alabama","Bessemer","City",NA,2019-05-31,NA,5,2019,9497,9790,293
"1","AL","Alabama","Birmingham","City",NA,2019-05-31,NA,5,2019,89707,92438,2731
"1","AL","Alabama","Decatur","City",NA,2019-05-31,NA,5,2019,26537,27110,573
"1","AL","Alabama","Dothan","City",NA,2019-05-31,NA,5,2019,29151,29931,780
